索引id	武将等级	兵种ID	品质	基础攻击	基础血量	基础怒气	基础武防	基础魔防	基础命中率万分比	基础闪避率万分比	基础暴击率万分比	基础韧性率万分比	伤害加成	伤害减免	无视护甲万分比	无视技防万分比	治疗加成	怒气回复加成	负面抗性	暴击伤害	暴击减伤	技能伤害加成	技能伤害减免	突破等级	技能等级
1410253	317	6	0	877093	13159725	5578	546893	546893	7141	7141	7141	7141	7141	7141	1988	1988	1988	1988	1988	4373	0	2385	5566	10	7
1410254	317	6	0	877950	13172592	5580	547426	547426	7145	7145	7145	7145	7145	7145	1989	1989	1989	1989	1989	4376	0	2387	5570	10	7
1410255	317	6	0	878002	13173369	5580	547458	547458	7145	7145	7145	7145	7145	7145	1989	1989	1989	1989	1989	4376	0	2387	5570	10	7
1410260	317	6	0	922802	13845550	5582	575390	575390	7149	7149	7149	7149	7149	7149	1990	1990	1990	1990	1990	4378	0	2388	5573	10	7
1410261	317	6	0	878911	13187016	5582	548023	548023	7149	7149	7149	7149	7149	7149	1990	1990	1990	1990	1990	4378	0	2388	5573	10	7
1410262	317	6	0	878962	13187794	5582	548055	548055	7149	7149	7149	7149	7149	7149	1990	1990	1990	1990	1990	4378	0	2388	5573	10	7
1410263	317	6	0	879819	13200666	5584	548588	548588	7153	7153	7153	7153	7153	7153	1991	1991	1991	1991	1991	4381	0	2389	5576	10	7
1410264	317	6	0	879871	13201445	5584	548620	548620	7153	7153	7153	7153	7153	7153	1991	1991	1991	1991	1991	4381	0	2389	5576	10	7
1410265	317	6	0	880728	13214319	5586	549153	549153	7157	7157	7157	7157	7157	7157	1992	1992	1992	1992	1992	4383	0	2391	5579	10	7
1410270	317	6	0	924819	13875853	5586	576644	576644	7157	7157	7157	7157	7157	7157	1992	1992	1992	1992	1992	4383	0	2391	5579	10	7
1410271	317	6	0	880832	13215878	5586	549217	549217	7157	7157	7157	7157	7157	7157	1992	1992	1992	1992	1992	4383	0	2391	5579	10	7
1410272	317	6	0	881690	13228754	5588	549750	549750	7161	7161	7161	7161	7161	7161	1993	1993	1993	1993	1993	4386	0	2392	5582	10	7
1410273	317	6	0	881742	13229534	5588	549783	549783	7161	7161	7161	7161	7161	7161	1993	1993	1993	1993	1993	4386	0	2392	5582	10	7
1410274	317	6	0	882599	13242413	5590	550316	550316	7165	7165	7165	7165	7165	7165	1994	1994	1994	1994	1994	4388	0	2393	5585	10	7
1410275	317	6	0	882651	13243194	5590	550348	550348	7165	7165	7165	7165	7165	7165	1994	1994	1994	1994	1994	4388	0	2393	5585	10	7
1410280	317	6	0	927684	13918879	5592	578425	578425	7170	7170	7170	7170	7170	7170	1996	1996	1996	1996	1996	4391	0	2395	5589	10	7
1410281	317	6	0	883561	13256857	5592	550914	550914	7170	7170	7170	7170	7170	7170	1996	1996	1996	1996	1996	4391	0	2395	5589	10	7
1410282	317	6	0	883613	13257638	5592	550946	550946	7170	7170	7170	7170	7170	7170	1996	1996	1996	1996	1996	4391	0	2395	5589	10	7
1410283	317	6	0	884471	13270522	5595	551479	551479	7174	7174	7174	7174	7174	7174	1997	1997	1997	1997	1997	4393	0	2396	5592	10	7
1410284	317	6	0	884523	13271305	5595	551512	551512	7174	7174	7174	7174	7174	7174	1997	1997	1997	1997	1997	4393	0	2396	5592	10	7
1410285	318	6	0	885381	13284191	5597	552045	552045	7178	7178	7178	7178	7178	7178	1998	1998	1998	1998	1998	4396	0	2398	5595	10	7
1410290	318	6	0	929705	13949222	5597	579681	579681	7178	7178	7178	7178	7178	7178	1998	1998	1998	1998	1998	4396	0	2398	5595	10	7
1410291	318	6	0	885485	13285757	5597	552110	552110	7178	7178	7178	7178	7178	7178	1998	1998	1998	1998	1998	4396	0	2398	5595	10	7
1410292	318	6	0	886346	13298683	5599	552645	552645	7182	7182	7182	7182	7182	7182	1999	1999	1999	1999	1999	4398	0	2399	5598	10	7
1410293	318	6	0	886398	13299466	5599	552677	552677	7182	7182	7182	7182	7182	7182	1999	1999	1999	1999	1999	4398	0	2399	5598	10	7
1410294	318	6	0	887259	13312394	5601	553212	553212	7186	7186	7186	7186	7186	7186	2000	2000	2000	2000	2000	4401	0	2400	5601	10	7
1410295	318	6	0	887311	13313179	5601	553245	553245	7186	7186	7186	7186	7186	7186	2000	2000	2000	2000	2000	4401	0	2400	5601	10	7
1410300	318	6	0	932580	13992414	5603	581469	581469	7190	7190	7190	7190	7190	7190	2001	2001	2001	2001	2001	4403	0	2402	5604	10	7
1410301	318	6	0	888224	13326894	5603	553813	553813	7190	7190	7190	7190	7190	7190	2001	2001	2001	2001	2001	4403	0	2402	5604	10	7
1410302	318	6	0	888276	13327679	5603	553845	553845	7190	7190	7190	7190	7190	7190	2001	2001	2001	2001	2001	4403	0	2402	5604	10	7
1410303	318	6	0	889137	13340612	5605	554380	554380	7194	7194	7194	7194	7194	7194	2002	2002	2002	2002	2002	4406	0	2403	5608	10	7
1410304	318	6	0	889190	13341398	5605	554413	554413	7194	7194	7194	7194	7194	7194	2002	2002	2002	2002	2002	4406	0	2403	5608	10	7
1410305	318	6	0	890051	13354333	5607	554948	554948	7198	7198	7198	7198	7198	7198	2004	2004	2004	2004	2004	4408	0	2404	5611	10	7
1410310	318	6	0	934609	14022876	5607	582730	582730	7198	7198	7198	7198	7198	7198	2004	2004	2004	2004	2004	4408	0	2404	5611	10	7
1410311	318	6	0	890156	13355906	5607	555014	555014	7198	7198	7198	7198	7198	7198	2004	2004	2004	2004	2004	4408	0	2404	5611	10	7
1410312	318	6	0	891017	13368845	5609	555549	555549	7202	7202	7202	7202	7202	7202	2005	2005	2005	2005	2005	4411	0	2406	5614	10	7
1410313	318	6	0	891070	13369632	5609	555582	555582	7202	7202	7202	7202	7202	7202	2005	2005	2005	2005	2005	4411	0	2406	5614	10	7
1410314	318	6	0	891931	13382572	5611	556117	556117	7206	7206	7206	7206	7206	7206	2006	2006	2006	2006	2006	4413	0	2407	5617	10	7
1410315	318	6	0	891984	13383360	5611	556150	556150	7206	7206	7206	7206	7206	7206	2006	2006	2006	2006	2006	4413	0	2407	5617	10	7
1410320	318	6	0	937488	14066118	5613	584520	584520	7210	7210	7210	7210	7210	7210	2007	2007	2007	2007	2007	4416	0	2408	5620	10	7
1410321	318	6	0	892898	13397091	5613	556718	556718	7210	7210	7210	7210	7210	7210	2007	2007	2007	2007	2007	4416	0	2408	5620	10	7
1410322	318	6	0	892951	13397880	5613	556751	556751	7210	7210	7210	7210	7210	7210	2007	2007	2007	2007	2007	4416	0	2408	5620	10	7
1410323	318	6	0	893812	13410825	5615	557287	557287	7214	7214	7214	7214	7214	7214	2008	2008	2008	2008	2008	4418	0	2410	5624	10	7
1410324	318	6	0	893865	13411614	5615	557319	557319	7214	7214	7214	7214	7214	7214	2008	2008	2008	2008	2008	4418	0	2410	5624	10	7
1410325	319	6	0	894727	13424562	5617	557855	557855	7218	7218	7218	7218	7218	7218	2009	2009	2009	2009	2009	4421	0	2411	5627	10	7
1410330	319	6	0	939519	14096620	5617	585782	585782	7218	7218	7218	7218	7218	7218	2009	2009	2009	2009	2009	4421	0	2411	5627	10	7
1410331	319	6	0	894832	13426142	5617	557921	557921	7218	7218	7218	7218	7218	7218	2009	2009	2009	2009	2009	4421	0	2411	5627	10	7
1410332	319	6	0	895697	13439126	5619	558458	558458	7223	7223	7223	7223	7223	7223	2010	2010	2010	2010	2010	4423	0	2413	5630	10	7
1410333	319	6	0	895749	13439916	5619	558491	558491	7223	7223	7223	7223	7223	7223	2010	2010	2010	2010	2010	4423	0	2413	5630	10	7
1410334	319	6	0	896614	13452902	5621	559028	559028	7227	7227	7227	7227	7227	7227	2012	2012	2012	2012	2012	4426	0	2414	5633	10	7
1410335	319	6	0	896667	13453693	5621	559061	559061	7227	7227	7227	7227	7227	7227	2012	2012	2012	2012	2012	4426	0	2414	5633	10	7
1410340	319	6	0	942408	14140015	5623	587578	587578	7231	7231	7231	7231	7231	7231	2013	2013	2013	2013	2013	4428	0	2415	5636	10	7
1410341	319	6	0	897584	13467473	5623	559631	559631	7231	7231	7231	7231	7231	7231	2013	2013	2013	2013	2013	4428	0	2415	5636	10	7
1410342	319	6	0	897637	13468266	5623	559664	559664	7231	7231	7231	7231	7231	7231	2013	2013	2013	2013	2013	4428	0	2415	5636	10	7
1410343	319	6	0	898502	13481256	5625	560202	560202	7235	7235	7235	7235	7235	7235	2014	2014	2014	2014	2014	4431	0	2417	5640	10	7
1410344	319	6	0	898555	13482049	5625	560235	560235	7235	7235	7235	7235	7235	7235	2014	2014	2014	2014	2014	4431	0	2417	5640	10	7
1410345	319	6	0	899420	13495042	5627	560772	560772	7239	7239	7239	7239	7239	7239	2015	2015	2015	2015	2015	4433	0	2418	5643	10	7
1410350	319	6	0	944446	14170628	5627	588846	588846	7239	7239	7239	7239	7239	7239	2015	2015	2015	2015	2015	4433	0	2418	5643	10	7
1410351	319	6	0	899526	13496629	5627	560838	560838	7239	7239	7239	7239	7239	7239	2015	2015	2015	2015	2015	4433	0	2418	5643	10	7
1410352	319	6	0	900391	13509625	5629	561376	561376	7243	7243	7243	7243	7243	7243	2016	2016	2016	2016	2016	4436	0	2419	5646	10	7
1410353	319	6	0	900444	13510419	5629	561409	561409	7243	7243	7243	7243	7243	7243	2016	2016	2016	2016	2016	4436	0	2419	5646	10	7
1410354	319	6	0	901309	13523417	5631	561947	561947	7247	7247	7247	7247	7247	7247	2017	2017	2017	2017	2017	4438	0	2421	5649	10	7
1410355	319	6	0	901362	13524212	5631	561980	561980	7247	7247	7247	7247	7247	7247	2017	2017	2017	2017	2017	4438	0	2421	5649	10	7
1410360	319	6	0	947339	14214073	5633	590644	590644	7251	7251	7251	7251	7251	7251	2018	2018	2018	2018	2018	4441	0	2422	5652	10	7
1410361	319	6	0	902281	13538008	5633	562551	562551	7251	7251	7251	7251	7251	7251	2018	2018	2018	2018	2018	4441	0	2422	5652	10	7
1410362	319	6	0	902334	13538804	5633	562584	562584	7251	7251	7251	7251	7251	7251	2018	2018	2018	2018	2018	4441	0	2422	5652	10	7
1410363	319	6	0	903199	13551807	5635	563122	563122	7255	7255	7255	7255	7255	7255	2019	2019	2019	2019	2019	4443	0	2423	5655	10	7
1410364	319	6	0	903253	13552603	5635	563155	563155	7255	7255	7255	7255	7255	7255	2019	2019	2019	2019	2019	4443	0	2423	5655	10	7
1410365	320	6	0	904118	13565608	5638	563693	563693	7259	7259	7259	7259	7259	7259	2021	2021	2021	2021	2021	4446	0	2425	5659	10	8
1410370	320	6	0	949380	14244726	5638	591913	591913	7259	7259	7259	7259	7259	7259	2021	2021	2021	2021	2021	4446	0	2425	5659	10	8
1410371	320	6	0	904225	13567203	5638	563760	563760	7259	7259	7259	7259	7259	7259	2021	2021	2021	2021	2021	4446	0	2425	5659	10	8
1410372	320	6	0	905121	13580663	5640	564317	564317	7263	7263	7263	7263	7263	7263	2022	2022	2022	2022	2022	4448	0	2426	5662	10	8
1410373	320	6	0	905174	13581461	5640	564350	564350	7263	7263	7263	7263	7263	7263	2022	2022	2022	2022	2022	4448	0	2426	5662	10	8
1410374	320	6	0	906070	13594922	5642	564907	564907	7268	7268	7268	7268	7268	7268	2023	2023	2023	2023	2023	4451	0	2428	5665	10	8
1410375	320	6	0	906123	13595721	5642	564940	564940	7268	7268	7268	7268	7268	7268	2023	2023	2023	2023	2023	4451	0	2428	5665	10	8
1410380	320	6	0	952371	14289645	5644	593772	593772	7272	7272	7272	7272	7272	7272	2024	2024	2024	2024	2024	4454	0	2429	5668	10	8
1410381	320	6	0	907073	13609985	5644	565530	565530	7272	7272	7272	7272	7272	7272	2024	2024	2024	2024	2024	4454	0	2429	5668	10	8
1410382	320	6	0	907126	13610784	5644	565564	565564	7272	7272	7272	7272	7272	7272	2024	2024	2024	2024	2024	4454	0	2429	5668	10	8
1410383	320	6	0	908023	13624251	5646	566121	566121	7276	7276	7276	7276	7276	7276	2025	2025	2025	2025	2025	4456	0	2430	5671	10	8
1410384	320	6	0	908076	13625051	5646	566154	566154	7276	7276	7276	7276	7276	7276	2025	2025	2025	2025	2025	4456	0	2430	5671	10	8
1410385	320	6	0	908973	13638521	5648	566711	566711	7280	7280	7280	7280	7280	7280	2026	2026	2026	2026	2026	4459	0	2432	5675	10	8
1410390	320	6	0	954478	14321288	5648	595082	595082	7280	7280	7280	7280	7280	7280	2026	2026	2026	2026	2026	4459	0	2432	5675	10	8
1410391	320	6	0	909080	13640123	5648	566778	566778	7280	7280	7280	7280	7280	7280	2026	2026	2026	2026	2026	4459	0	2432	5675	10	8
1410392	320	6	0	909977	13653595	5650	567335	567335	7284	7284	7284	7284	7284	7284	2027	2027	2027	2027	2027	4461	0	2433	5678	10	8
1410393	320	6	0	910030	13654397	5650	567369	567369	7284	7284	7284	7284	7284	7284	2027	2027	2027	2027	2027	4461	0	2433	5678	10	8
1410394	320	6	0	910927	13667871	5652	567926	567926	7288	7288	7288	7288	7288	7288	2029	2029	2029	2029	2029	4464	0	2434	5681	10	8
1410395	320	6	0	910981	13668674	5652	567960	567960	7288	7288	7288	7288	7288	7288	2029	2029	2029	2029	2029	4464	0	2434	5681	10	8
1410400	320	6	0	957472	14366258	5654	596943	596943	7292	7292	7292	7292	7292	7292	2030	2030	2030	2030	2030	4466	0	2436	5684	10	8
1410401	320	6	0	911932	13682953	5654	568551	568551	7292	7292	7292	7292	7292	7292	2030	2030	2030	2030	2030	4466	0	2436	5684	10	8
1410402	320	6	0	911985	13683757	5654	568584	568584	7292	7292	7292	7292	7292	7292	2030	2030	2030	2030	2030	4466	0	2436	5684	10	8
1410403	320	6	0	912883	13697236	5656	569142	569142	7296	7296	7296	7296	7296	7296	2031	2031	2031	2031	2031	4469	0	2437	5687	10	8
1410404	320	6	0	912936	13698040	5656	569175	569175	7296	7296	7296	7296	7296	7296	2031	2031	2031	2031	2031	4469	0	2437	5687	10	8
1410405	321	6	0	913834	13711522	5658	569733	569733	7300	7300	7300	7300	7300	7300	2032	2032	2032	2032	2032	4471	0	2439	5691	10	8
1410410	321	6	0	959582	14397943	5658	598255	598255	7300	7300	7300	7300	7300	7300	2032	2032	2032	2032	2032	4471	0	2439	5691	10	8
1410411	321	6	0	913941	13713132	5658	569800	569800	7300	7300	7300	7300	7300	7300	2032	2032	2032	2032	2032	4471	0	2439	5691	10	8
1410412	321	6	0	914841	13726651	5660	570359	570359	7305	7305	7305	7305	7305	7305	2033	2033	2033	2033	2033	4474	0	2440	5694	10	8
1410413	321	6	0	914895	13727456	5660	570393	570393	7305	7305	7305	7305	7305	7305	2033	2033	2033	2033	2033	4474	0	2440	5694	10	8
1410414	321	6	0	915795	13740978	5662	570952	570952	7309	7309	7309	7309	7309	7309	2034	2034	2034	2034	2034	4476	0	2441	5697	10	8
1410415	321	6	0	915849	13741784	5662	570986	570986	7309	7309	7309	7309	7309	7309	2034	2034	2034	2034	2034	4476	0	2441	5697	10	8
1410420	321	6	0	962587	14443073	5664	600123	600123	7313	7313	7313	7313	7313	7313	2035	2035	2035	2035	2035	4479	0	2443	5700	10	8
1410421	321	6	0	916803	13756115	5664	571579	571579	7313	7313	7313	7313	7313	7313	2035	2035	2035	2035	2035	4479	0	2443	5700	10	8
1410422	321	6	0	916857	13756921	5664	571613	571613	7313	7313	7313	7313	7313	7313	2035	2035	2035	2035	2035	4479	0	2443	5700	10	8
1410423	321	6	0	917757	13770448	5666	572172	572172	7317	7317	7317	7317	7317	7317	2037	2037	2037	2037	2037	4481	0	2444	5703	10	8
1410424	321	6	0	917811	13771256	5666	572206	572206	7317	7317	7317	7317	7317	7317	2037	2037	2037	2037	2037	4481	0	2444	5703	10	8
1410425	321	6	0	918712	13784785	5668	572766	572766	7321	7321	7321	7321	7321	7321	2038	2038	2038	2038	2038	4484	0	2445	5707	10	8
1410430	321	6	0	964704	14474873	5668	601439	601439	7321	7321	7321	7321	7321	7321	2038	2038	2038	2038	2038	4484	0	2445	5707	10	8
1410431	321	6	0	918820	13786402	5668	572833	572833	7321	7321	7321	7321	7321	7321	2038	2038	2038	2038	2038	4484	0	2445	5707	10	8
1410432	321	6	0	919721	13799933	5670	573393	573393	7325	7325	7325	7325	7325	7325	2039	2039	2039	2039	2039	4486	0	2447	5710	10	8
1410433	321	6	0	919775	13800743	5670	573427	573427	7325	7325	7325	7325	7325	7325	2039	2039	2039	2039	2039	4486	0	2447	5710	10	8
1410434	321	6	0	920676	13814277	5673	573987	573987	7329	7329	7329	7329	7329	7329	2040	2040	2040	2040	2040	4489	0	2448	5713	10	8
1410435	321	6	0	920730	13815087	5673	574020	574020	7329	7329	7329	7329	7329	7329	2040	2040	2040	2040	2040	4489	0	2448	5713	10	8
1410440	321	6	0	967713	14520054	5675	603309	603309	7333	7333	7333	7333	7333	7333	2041	2041	2041	2041	2041	4491	0	2450	5716	10	8
1410441	321	6	0	921685	13829434	5675	574614	574614	7333	7333	7333	7333	7333	7333	2041	2041	2041	2041	2041	4491	0	2450	5716	10	8
1410442	321	6	0	921739	13830244	5675	574648	574648	7333	7333	7333	7333	7333	7333	2041	2041	2041	2041	2041	4491	0	2450	5716	10	8
1410443	321	6	0	922640	13843784	5677	575208	575208	7337	7337	7337	7337	7337	7337	2042	2042	2042	2042	2042	4494	0	2451	5719	10	8
1410444	321	6	0	922695	13844595	5677	575242	575242	7337	7337	7337	7337	7337	7337	2042	2042	2042	2042	2042	4494	0	2451	5719	10	8
1410445	322	6	0	923596	13858137	5679	575802	575802	7342	7342	7342	7342	7342	7342	2043	2043	2043	2043	2043	4496	0	2452	5723	10	8
1410450	322	6	0	969833	14551896	5679	604628	604628	7342	7342	7342	7342	7342	7342	2043	2043	2043	2043	2043	4496	0	2452	5723	10	8
1410451	322	6	0	923704	13859761	5679	575870	575870	7342	7342	7342	7342	7342	7342	2043	2043	2043	2043	2043	4496	0	2452	5723	10	8
1410452	322	6	0	924609	13873345	5681	576432	576432	7346	7346	7346	7346	7346	7346	2045	2045	2045	2045	2045	4499	0	2454	5726	10	8
1410453	322	6	0	924663	13874158	5681	576465	576465	7346	7346	7346	7346	7346	7346	2045	2045	2045	2045	2045	4499	0	2454	5726	10	8
1410454	322	6	0	925568	13887745	5683	577028	577028	7350	7350	7350	7350	7350	7350	2046	2046	2046	2046	2046	4501	0	2455	5729	10	8
1410455	322	6	0	925622	13888559	5683	577061	577061	7350	7350	7350	7350	7350	7350	2046	2046	2046	2046	2046	4501	0	2455	5729	10	8
1410460	322	6	0	972853	14597255	5685	606505	606505	7354	7354	7354	7354	7354	7354	2047	2047	2047	2047	2047	4504	0	2456	5732	10	8
1410461	322	6	0	926581	13902962	5685	577658	577658	7354	7354	7354	7354	7354	7354	2047	2047	2047	2047	2047	4504	0	2456	5732	10	8
1410462	322	6	0	926635	13903776	5685	577691	577691	7354	7354	7354	7354	7354	7354	2047	2047	2047	2047	2047	4504	0	2456	5732	10	8
1410463	322	6	0	927540	13917368	5687	578254	578254	7358	7358	7358	7358	7358	7358	2048	2048	2048	2048	2048	4506	0	2458	5736	10	8
1410464	322	6	0	927594	13918183	5687	578288	578288	7358	7358	7358	7358	7358	7358	2048	2048	2048	2048	2048	4506	0	2458	5736	10	8
1410465	322	6	0	928499	13931778	5689	578850	578850	7362	7362	7362	7362	7362	7362	2049	2049	2049	2049	2049	4509	0	2459	5739	10	8
1410470	322	6	0	974982	14629223	5689	607828	607828	7362	7362	7362	7362	7362	7362	2049	2049	2049	2049	2049	4509	0	2459	5739	10	8
1410471	322	6	0	928608	13933409	5689	578918	578918	7362	7362	7362	7362	7362	7362	2049	2049	2049	2049	2049	4509	0	2459	5739	10	8
1410472	322	6	0	929513	13947006	5691	579481	579481	7366	7366	7366	7366	7366	7366	2050	2050	2050	2050	2050	4511	0	2461	5742	10	8
1410473	322	6	0	929568	13947823	5691	579515	579515	7366	7366	7366	7366	7366	7366	2050	2050	2050	2050	2050	4511	0	2461	5742	10	8
1410474	322	6	0	930473	13961422	5693	580077	580077	7370	7370	7370	7370	7370	7370	2052	2052	2052	2052	2052	4514	0	2462	5745	10	8
1410475	322	6	0	930528	13962240	5693	580111	580111	7370	7370	7370	7370	7370	7370	2052	2052	2052	2052	2052	4514	0	2462	5745	10	8
1410480	322	6	0	978005	14674634	5695	609708	609708	7374	7374	7374	7374	7374	7374	2053	2053	2053	2053	2053	4516	0	2463	5748	10	8
1410481	322	6	0	931488	13976660	5695	580708	580708	7374	7374	7374	7374	7374	7374	2053	2053	2053	2053	2053	4516	0	2463	5748	10	8
1410482	322	6	0	931542	13977478	5695	580742	580742	7374	7374	7374	7374	7374	7374	2053	2053	2053	2053	2053	4516	0	2463	5748	10	8
1410483	322	6	0	932448	13991082	5697	581305	581305	7379	7379	7379	7379	7379	7379	2054	2054	2054	2054	2054	4519	0	2465	5752	10	8
1410484	322	6	0	932503	13991901	5697	581339	581339	7379	7379	7379	7379	7379	7379	2054	2054	2054	2054	2054	4519	0	2465	5752	10	8
1410485	323	6	0	933409	14005508	5699	581902	581902	7383	7383	7383	7383	7383	7383	2055	2055	2055	2055	2055	4522	0	2466	5755	10	8
1410490	323	6	0	980137	14706644	5699	611033	611033	7383	7383	7383	7383	7383	7383	2055	2055	2055	2055	2055	4522	0	2466	5755	10	8
1410491	323	6	0	933518	14007147	5699	581970	581970	7383	7383	7383	7383	7383	7383	2055	2055	2055	2055	2055	4522	0	2466	5755	10	8
1410492	323	6	0	934537	14022452	5701	582604	582604	7387	7387	7387	7387	7387	7387	2056	2056	2056	2056	2056	4524	0	2467	5758	10	8
1410493	323	6	0	934592	14023273	5701	582638	582638	7387	7387	7387	7387	7387	7387	2056	2056	2056	2056	2056	4524	0	2467	5758	10	8
1410494	323	6	0	935611	14038580	5703	583272	583272	7391	7391	7391	7391	7391	7391	2057	2057	2057	2057	2057	4527	0	2469	5761	10	8
1410495	323	6	0	935666	14039401	5703	583306	583306	7391	7391	7391	7391	7391	7391	2057	2057	2057	2057	2057	4527	0	2469	5761	10	8
1410500	323	6	0	983519	14757447	5706	613137	613137	7395	7395	7395	7395	7395	7395	2058	2058	2058	2058	2058	4529	0	2470	5764	10	8
1410501	323	6	0	936740	14055533	5706	583974	583974	7395	7395	7395	7395	7395	7395	2058	2058	2058	2058	2058	4529	0	2470	5764	10	8
1410502	323	6	0	936794	14056355	5706	584008	584008	7395	7395	7395	7395	7395	7395	2058	2058	2058	2058	2058	4529	0	2470	5764	10	8
1410503	323	6	0	937814	14071669	5708	584642	584642	7399	7399	7399	7399	7399	7399	2060	2060	2060	2060	2060	4532	0	2472	5768	10	8
1410504	323	6	0	937869	14072492	5708	584676	584676	7399	7399	7399	7399	7399	7399	2060	2060	2060	2060	2060	4532	0	2472	5768	10	8
1410505	323	6	0	938889	14087807	5710	585310	585310	7403	7403	7403	7403	7403	7403	2061	2061	2061	2061	2061	4534	0	2473	5771	10	8
1410510	323	6	0	985891	14793063	5710	614612	614612	7403	7403	7403	7403	7403	7403	2061	2061	2061	2061	2061	4534	0	2473	5771	10	8
1410511	323	6	0	938998	14089455	5710	585379	585379	7403	7403	7403	7403	7403	7403	2061	2061	2061	2061	2061	4534	0	2473	5771	10	8
1410512	323	6	0	940018	14104774	5712	586013	586013	7408	7408	7408	7408	7408	7408	2062	2062	2062	2062	2062	4537	0	2474	5774	10	8
1410513	323	6	0	940073	14105599	5712	586047	586047	7408	7408	7408	7408	7408	7408	2062	2062	2062	2062	2062	4537	0	2474	5774	10	8
1410514	323	6	0	941093	14120921	5714	586681	586681	7412	7412	7412	7412	7412	7412	2063	2063	2063	2063	2063	4539	0	2476	5777	10	8
1410515	323	6	0	941148	14121746	5714	586716	586716	7412	7412	7412	7412	7412	7412	2063	2063	2063	2063	2063	4539	0	2476	5777	10	8
1410520	323	6	0	989277	14843924	5716	616718	616718	7416	7416	7416	7416	7416	7416	2064	2064	2064	2064	2064	4542	0	2477	5781	10	8
1410521	323	6	0	942224	14137897	5716	587384	587384	7416	7416	7416	7416	7416	7416	2064	2064	2064	2064	2064	4542	0	2477	5781	10	8
1410522	323	6	0	942279	14138723	5716	587419	587419	7416	7416	7416	7416	7416	7416	2064	2064	2064	2064	2064	4542	0	2477	5781	10	8
1410523	323	6	0	943299	14154051	5718	588053	588053	7420	7420	7420	7420	7420	7420	2065	2065	2065	2065	2065	4544	0	2478	5784	10	8
1410524	323	6	0	943354	14154878	5718	588088	588088	7420	7420	7420	7420	7420	7420	2065	2065	2065	2065	2065	4544	0	2478	5784	10	8
1410525	324	6	0	944375	14170208	5720	588722	588722	7424	7424	7424	7424	7424	7424	2066	2066	2066	2066	2066	4547	0	2480	5787	10	8
1410530	324	6	0	991652	14879588	5720	618195	618195	7424	7424	7424	7424	7424	7424	2066	2066	2066	2066	2066	4547	0	2480	5787	10	8
