编号	主怪	战斗力	位置1	位置2	位置3	位置4	位置5	位置6	位置7	位置8	位置9	英雄模板ID1	英雄模板ID2	英雄模板ID3	英雄模板ID4	英雄模板ID5	英雄模板ID6	英雄模板ID7	英雄模板ID8	英雄模板ID9
1400614	2	66068391	1400614	1410614	1400614	1400614	1400614	0	1400614	1400614	0	10012	10018	10002	6013	6017	0	10021	10028	0
1400615	2	66070935	1400615	1410615	1400615	1400615	1400615	1400615	0	0	1400615	10024	10025	10021	10001	6026	6022	0	0	10014
1400620	2	68320740	0	1410620	1400620	1400620	1400620	1400620	0	1400620	1400620	0	10026	10001	10020	10019	6006	0	10012	6025
1400621	2	66132488	0	1410621	1400621	1400621	1400621	1400621	1400621	0	1400621	0	10010	10022	6002	10024	6014	10015	0	10023
1400622	2	66135024	1400622	1410622	1400622	0	1400622	1400622	0	1400622	1400622	10008	10001	10006	0	6015	10016	0	10026	6022
1400623	2	66193633	1400623	1410623	0	1400623	1400623	1400623	1400623	0	1400623	10011	10002	0	10008	6027	6020	10001	0	10021
1400624	2	66196184	1400624	1410624	1400624	1400624	1400624	0	0	1400624	1400624	10005	10022	6025	6019	10008	0	0	10015	10026
1400625	2	66254598	0	1410625	1400625	1400625	1400625	1400625	1400625	0	1400625	0	10012	10006	6014	10011	10007	6020	0	10004
1400630	2	68452642	0	1410630	1400630	1400630	1400630	1400630	0	1400630	1400630	0	10002	10020	10009	10017	10016	0	6004	6015
1400631	2	66259697	1400631	1410631	0	1400631	1400631	1400631	1400631	0	1400631	6022	10024	0	10025	10018	6006	10027	0	10017
1400632	2	66319277	1400632	1410632	0	1400632	1400632	1400632	1400632	0	1400632	10006	10004	0	6027	6012	10022	10023	0	10015
1400633	2	66321812	1400633	1410633	0	1400633	1400633	0	1400633	1400633	1400633	10012	10020	0	10014	10024	0	10018	6008	6021
1400634	2	66380199	0	1410634	1400634	1400634	1400634	0	1400634	1400634	1400634	0	10005	10006	10017	6009	0	6024	10001	10013
1400635	2	66382768	1400635	1410635	1400635	0	1400635	1400635	1400635	0	1400635	6025	10013	6023	0	10017	10028	10020	0	10011
1400640	2	68643588	1400640	1410640	1400640	1400640	0	1400640	1400640	1400640	0	6016	10017	10020	10005	0	10014	6009	10001	0
1400641	2	66444009	1400641	1410641	1400641	1400641	0	1400641	1400641	0	1400641	10019	10013	10005	10023	0	6002	10012	0	6018
1400642	2	66446569	0	1410642	0	1400642	1400642	1400642	1400642	1400642	1400642	0	10012	0	10028	10014	10004	10022	6005	6011
1400643	2	66505158	0	1410643	0	1400643	1400643	1400643	1400643	1400643	1400643	0	10024	0	10012	10021	6026	10004	10025	6027
1400644	2	66507730	1400644	1410644	1400644	0	0	1400644	1400644	1400644	1400644	10026	10010	10003	0	0	10004	6006	6007	10015
1400645	2	66566706	1400645	1410645	1400645	0	1400645	1400645	1400645	0	1400645	10009	10017	6023	0	10001	10014	10022	0	6016
1400650	2	68776141	1400650	1410650	0	0	1400650	1400650	1400650	1400650	1400650	10016	10012	0	0	10013	6020	10028	10018	6025
1400651	2	66571839	1400651	1410651	1400651	1400651	1400651	0	1400651	1400651	0	10009	10028	6006	10020	10003	0	10027	6025	0
1400652	2	66637795	1400652	1410652	1400652	1400652	1400652	1400652	0	1400652	0	10020	10028	10003	10018	10019	6005	0	6016	0
1400653	2	66640368	0	1410653	1400653	0	1400653	1400653	1400653	1400653	1400653	0	10003	10017	0	10018	6023	10014	10002	6016
1400654	2	66705913	1400654	1410654	1400654	1400654	1400654	0	1400654	1400654	0	10003	10027	6014	10022	10015	0	10025	6006	0
1400655	2	66708474	1400655	1410655	0	1400655	1400655	1400655	1400655	0	1400655	10009	10027	0	10003	10018	10008	6004	0	6014
1400660	2	68989532	1400660	1410660	1400660	1400660	0	1400660	1400660	0	1400660	10025	10017	10023	6006	0	10002	10012	0	6015
1400661	2	66777800	0	1410661	1400661	1400661	1400661	1400661	1400661	0	1400661	0	10009	6013	6002	10010	10005	10015	0	10003
1400662	2	66780381	1400662	1410662	0	1400662	1400662	1400662	1400662	1400662	0	10025	10017	0	10012	10026	10004	6001	6023	0
1400663	2	66845896	1400663	1410663	1400663	1400663	0	0	1400663	1400663	1400663	10002	10016	10012	6007	0	0	6022	10014	10001
1400664	2	66848475	1400664	1410664	1400664	1400664	0	1400664	1400664	0	1400664	10005	10027	10022	10006	0	6008	6007	0	10012
1400665	2	66914787	1400665	1410665	0	1400665	1400665	1400665	0	1400665	1400665	6021	10015	0	10001	10005	6025	0	10026	10012
1400670	2	69136903	1400670	1410670	1400670	0	1400670	1400670	1400670	1400670	0	10005	10026	6023	0	10027	10013	6025	10018	0
1400671	2	66919942	1400671	1410671	1400671	0	1400671	1400671	0	1400671	1400671	10025	10013	10019	0	6002	10001	0	6012	10020
1400672	2	66985590	0	1410672	1400672	1400672	1400672	1400672	0	1400672	1400672	0	10022	10003	6017	10002	6012	0	10020	10014
1400673	2	66988166	1400673	1410673	1400673	0	1400673	1400673	1400673	1400673	0	6009	10021	10004	0	6007	10026	10025	10019	0
1400674	2	67053893	1400674	1410674	1400674	1400674	0	1400674	1400674	0	1400674	10010	10027	10011	6021	0	10005	10001	0	6002
1400675	2	67056493	1400675	1410675	1400675	0	1400675	1400675	1400675	0	1400675	10015	10023	6014	0	10028	10013	6010	0	10006
1400680	2	69349306	1400680	1410680	1400680	1400680	0	1400680	1400680	1400680	0	6019	10014	10006	10020	0	10015	10025	6010	0
1400681	2	67124891	1400681	1410681	1400681	1400681	1400681	0	1400681	1400681	0	6014	10023	10005	6009	10027	0	10006	10012	0
1400682	2	67127458	1400682	1410682	0	1400682	1400682	1400682	1400682	1400682	0	10018	10015	0	10002	10005	6011	6013	10019	0
1400683	2	67194022	1400683	1410683	0	1400683	1400683	1400683	1400683	1400683	0	10005	10001	0	6013	10025	10022	10015	6004	0
1400684	2	67196604	0	1410684	0	1400684	1400684	1400684	1400684	1400684	1400684	0	10024	0	10019	6002	6018	10012	10011	10027
1400685	2	67262428	1400685	1410685	0	0	1400685	1400685	1400685	1400685	1400685	10016	10006	0	0	10017	10028	6026	6014	10005
1400690	2	69497265	1400690	1410690	1400690	0	1400690	1400690	1400690	0	1400690	6003	10018	10001	0	10016	10026	10017	0	6006
1400691	2	67267611	1400691	1410691	1400691	1400691	1400691	0	1400691	0	1400691	10007	10008	10001	10016	10019	0	6017	0	6027
1400692	2	67327177	1400692	1410692	1400692	1400692	1400692	0	1400692	0	1400692	6007	10018	6013	10008	10027	0	10028	0	10023
1400693	2	67329759	1400693	1410693	1400693	1400693	0	1400693	0	1400693	1400693	10013	10023	10008	10024	0	6019	0	6015	10027
1400694	2	67389089	0	1410694	1400694	1400694	1400694	1400694	0	1400694	1400694	0	10027	6014	10015	10013	10020	0	10008	6024
1400695	2	67391681	1400695	1410695	0	1400695	1400695	1400695	0	1400695	1400695	10001	10025	0	10024	6023	6007	0	10002	10026
1400700	2	69689627	1400700	1410700	1400700	0	1400700	1400700	1400700	0	1400700	10017	10013	10011	0	10025	6001	10007	0	6028
1400701	2	67453262	1400701	1410701	1400701	1400701	0	1400701	0	1400701	1400701	6020	10017	10005	10024	0	10003	0	6026	10010
1400702	2	67455860	1400702	1410702	0	1400702	0	1400702	1400702	1400702	1400702	10022	10001	0	10006	0	10023	6021	6018	10024
1400703	2	67515037	1400703	1410703	1400703	1400703	1400703	0	1400703	1400703	0	10006	10021	10023	6025	10004	0	10014	6008	0
1400704	2	67517644	1400704	1410704	1400704	1400704	0	1400704	1400704	1400704	0	6016	10005	10004	10009	0	6021	10018	10015	0
1400705	2	67577761	1400705	1410705	1400705	1400705	0	1400705	1400705	1400705	0	6022	10019	10014	10024	0	6009	10001	10018	0
1400710	2	69824112	1400710	1410710	1400710	1400710	1400710	0	1400710	1400710	0	10015	10027	10007	6016	10022	0	10020	6014	0
1400711	2	67582993	0	1410711	1400711	1400711	1400711	1400711	1400711	0	1400711	0	10022	6023	6019	10020	10007	10024	0	10025
1400712	2	67641977	1400712	1410712	1400712	1400712	0	1400712	1400712	1400712	0	6025	10015	10007	10006	0	10012	10022	6010	0
1400713	2	67644584	1400713	1410713	1400713	1400713	0	1400713	1400713	1400713	0	10007	10025	10013	6026	0	10023	10022	6008	0
1400714	2	67704333	1400714	1410714	1400714	0	1400714	1400714	1400714	1400714	0	10027	10019	10001	0	10016	6013	10010	6005	0
1400715	2	67706955	0	1410715	1400715	1400715	1400715	1400715	0	1400715	1400715	0	10020	10011	10017	10012	6005	0	6002	10028
1400720	2	70016460	1400720	1410720	1400720	1400720	1400720	1400720	0	1400720	0	10015	10028	10022	10016	6019	10020	0	6018	0
1400721	2	67768621	1400721	1410721	0	1400721	1400721	1400721	1400721	0	1400721	6006	10001	0	10013	10004	10022	6009	0	10018
1400722	2	67771249	1400722	1410722	1400722	1400722	1400722	0	1400722	0	1400722	6019	10020	6028	10024	10005	0	10015	0	10012
1400723	2	67830403	1400723	1410723	1400723	1400723	0	1400723	1400723	0	1400723	10008	10007	6015	6009	0	10014	10002	0	10021
1400724	2	67833032	1400724	1410724	1400724	1400724	0	1400724	1400724	1400724	0	10001	10008	10025	10024	0	6006	10014	6007	0
1400725	2	67892001	0	1410725	1400725	1400725	1400725	1400725	1400725	0	1400725	0	10012	10019	6005	10008	10018	10014	0	6013
1400730	2	70149839	0	1410730	1400730	1400730	0	1400730	1400730	1400730	1400730	0	10018	10007	10023	0	6024	10026	6015	10016
1400731	2	67897237	0	1410731	1400731	1400731	1400731	0	1400731	1400731	1400731	0	10006	10024	6005	6025	0	10022	10001	10014
1400732	2	67957735	1400732	1410732	0	1400732	1400732	1400732	1400732	0	1400732	6027	10004	0	10012	10017	10024	6014	0	10016
1400733	2	67960364	0	1410733	1400733	1400733	1400733	1400733	1400733	0	1400733	0	10003	6028	10025	10027	10001	6007	0	10017
1400734	2	68020349	1400734	1410734	1400734	0	0	1400734	1400734	1400734	1400734	6005	10015	10009	0	0	10024	10008	6026	10001
1400735	2	68022978	1400735	1410735	1400735	1400735	0	0	1400735	1400735	1400735	10020	10012	6011	6007	0	0	10023	10018	10025
1400740	2	70344404	1400740	1410740	1400740	0	0	1400740	1400740	1400740	1400740	6028	10017	10016	0	0	10001	10024	10020	6013
1400741	2	68085071	0	1410741	1400741	1400741	1400741	1400741	0	1400741	1400741	0	10028	10012	10005	10008	6016	0	6022	10027
1400742	2	68087688	1400742	1410742	0	1400742	1400742	1400742	0	1400742	1400742	6004	10007	0	10025	10015	10014	0	10018	6019
1400743	2	68147104	0	1410743	1400743	1400743	0	1400743	1400743	1400743	1400743	0	10021	10027	6005	0	10010	6020	10008	10016
1400744	2	68149739	1400744	1410744	1400744	1400744	0	1400744	0	1400744	1400744	10027	10018	10012	6010	0	6011	0	10009	10023
1400745	2	68209001	0	1410745	1400745	1400745	1400745	1400745	0	1400745	1400745	0	10017	10006	6011	10024	10023	0	10018	6016
1400750	2	70478358	0	1410750	1400750	1400750	1400750	1400750	0	1400750	1400750	0	10006	10011	10022	6019	10005	0	10004	6026
1400751	2	68214277	0	1410751	1400751	1400751	1400751	1400751	1400751	0	1400751	0	10002	6005	6003	10026	10016	10013	0	10001
1400752	2	68273759	1400752	1410752	1400752	1400752	1400752	0	0	1400752	1400752	10005	10016	10009	10028	10013	0	0	6010	6006
1400753	2	68276378	1400753	1410753	0	1400753	1400753	0	1400753	1400753	1400753	10026	10010	0	10001	6003	0	10008	10025	6002
1400754	2	68337218	0	1410754	1400754	0	1400754	1400754	1400754	1400754	1400754	0	10022	10023	0	6018	10020	10027	10005	6021
1400755	2	68339862	0	1410755	1400755	1400755	0	1400755	1400755	1400755	1400755	0	10018	10005	10009	0	10012	10014	6003	6028
1400760	2	70672860	1400760	1410760	1400760	0	1400760	1400760	1400760	1400760	0	6017	10009	10016	0	10022	6021	10002	10018	0
1400761	2	68401985	1400761	1410761	1400761	1400761	1400761	1400761	0	1400761	0	6013	10022	10021	6025	10011	10003	0	10018	0
1400762	2	68404627	0	1410762	1400762	1400762	1400762	1400762	1400762	1400762	0	0	10010	10016	6026	10007	6020	10009	10023	0
1400763	2	68463941	1400763	1410763	1400763	0	1400763	1400763	1400763	0	1400763	10028	10008	10016	0	6010	6014	10009	0	10017
1400764	2	68466582	1400764	1410764	0	0	1400764	1400764	1400764	1400764	1400764	6006	10028	0	0	10008	6001	10013	10005	10015
1400765	2	68526048	1400765	1410765	1400765	1400765	0	1400765	1400765	1400765	0	10002	10025	6012	6009	0	10001	10014	10007	0
1400770	2	70806956	1400770	1410770	0	1400770	0	1400770	1400770	1400770	1400770	10027	10019	0	10021	0	6022	6007	10028	10018
1400771	2	68531322	1400771	1410771	1400771	1400771	1400771	1400771	0	1400771	0	6006	10010	10014	10019	10028	6009	0	10020	0
1400772	2	68590988	1400772	1410772	1400772	1400772	1400772	0	0	1400772	1400772	10004	10016	10026	10020	6011	0	0	10001	6008
1400773	2	68593647	1400773	1410773	1400773	0	1400773	1400773	1400773	1400773	0	10022	10008	10012	0	10007	6025	6003	10027	0
1400774	2	68653910	0	1410774	1400774	1400774	1400774	1400774	1400774	0	1400774	0	10005	10025	6028	10020	10021	10008	0	6027
1400775	2	68656551	1400775	1410775	0	1400775	1400775	1400775	1400775	0	1400775	10027	10003	0	6006	10013	10017	10024	0	6012
1400780	2	71002298	0	1410780	1400780	1400780	1400780	0	1400780	1400780	1400780	0	10019	10005	10020	10025	0	10012	6022	6018
1400781	2	68719868	1400781	1410781	1400781	1400781	0	1400781	1400781	1400781	0	10013	10025	6010	6027	0	10022	10003	10009	0
1400782	2	68722512	1400782	1410782	1400782	1400782	1400782	0	0	1400782	1400782	10027	10028	10001	10005	10004	0	0	6010	6017
1400783	2	68781955	1400783	1410783	1400783	1400783	1400783	1400783	0	0	1400783	10007	10011	10010	6013	6025	10009	0	0	10022
1400784	2	68784596	1400784	1410784	1400784	1400784	0	1400784	1400784	0	1400784	10027	10005	6013	10006	0	10026	6007	0	10020
1400785	2	68844261	1400785	1410785	1400785	0	1400785	0	1400785	1400785	1400785	10009	10004	10019	0	6020	0	10028	10024	6010
1400790	2	71136773	1400790	1410790	0	1400790	1400790	1400790	0	1400790	1400790	6007	10015	0	10005	6025	10014	0	10016	10003
1400791	2	68849544	0	1410791	0	1400791	1400791	1400791	1400791	1400791	1400791	0	10008	0	10020	10025	10015	10019	6006	6011
1400792	2	68909115	1400792	1410792	1400792	0	1400792	1400792	1400792	1400792	0	10026	10009	10001	0	6002	6014	10016	10024	0
1400793	2	68911775	0	1410793	1400793	1400793	1400793	0	1400793	1400793	1400793	0	10003	6017	10001	10011	0	10020	10026	6009
1400794	2	68972022	1400794	1410794	1400794	1400794	1400794	0	0	1400794	1400794	10001	10014	6013	10005	6021	0	0	10022	10010
1400795	2	68974679	1400795	1410795	0	1400795	1400795	1400795	1400795	0	1400795	10020	10019	0	6001	10025	6012	10026	0	10008
1400800	2	71331063	1400800	1410800	1400800	1400800	1400800	0	1400800	0	1400800	10013	10018	6005	10002	6009	0	10010	0	10020
1400801	2	69037049	1400801	1410801	1400801	1400801	1400801	0	0	1400801	1400801	10026	10014	6009	10024	10028	0	0	6003	10005
1400802	2	69039715	1400802	1410802	0	1400802	1400802	1400802	1400802	1400802	0	10006	10005	0	10011	10008	10014	6021	6018	0
1400803	2	69100184	1400803	1410803	1400803	1400803	1400803	1400803	0	1400803	0	10004	10007	10009	10021	6005	10002	0	6012	0
1400804	2	69102846	0	1410804	1400804	1400804	1400804	1400804	0	1400804	1400804	0	10022	10010	6011	6021	10013	0	10004	10018
1400805	2	69162578	1400805	1410805	1400805	1400805	0	1400805	1400805	1400805	0	10016	10006	10023	6017	0	10021	10022	6015	0
1400810	2	71466703	0	1410810	1400810	1400810	0	1400810	1400810	1400810	1400810	0	10015	10010	10009	0	10012	6007	10027	6026
1400811	2	69167908	1400811	1410811	1400811	0	1400811	1400811	1400811	0	1400811	10018	10005	10003	0	10001	6004	6023	0	10010
1400812	2	69227859	1400812	1410812	0	1400812	0	1400812	1400812	1400812	1400812	10016	10011	0	6005	0	10025	6023	10012	10015
1400813	2	69230525	1400813	1410813	1400813	1400813	1400813	0	1400813	0	1400813	6001	10011	10015	10004	6014	0	10007	0	10005
1400814	2	69291029	1400814	1410814	1400814	1400814	0	1400814	1400814	1400814	0	10022	10017	10002	10009	0	6021	6007	10026	0
1400815	2	69293693	1400815	1410815	1400815	1400815	1400815	0	1400815	1400815	0	10009	10001	10023	6016	10020	0	10015	6013	0
1400820	2	71661991	1400820	1410820	1400820	1400820	0	0	1400820	1400820	1400820	6015	10002	10010	10021	0	0	6011	10027	10007
1400821	2	69356367	0	1410821	1400821	1400821	1400821	1400821	1400821	0	1400821	0	10017	10005	6001	10006	6018	10024	0	10009
1400822	2	69359039	1400822	1410822	0	1400822	1400822	1400822	1400822	0	1400822	6002	10013	0	6014	10028	10023	10007	0	10004
1400823	2	69418764	1400823	1410823	1400823	1400823	1400823	0	0	1400823	1400823	10021	10020	10018	10014	6013	0	0	6003	10009
1400824	2	69421436	1400824	1410824	1400824	0	1400824	1400824	1400824	1400824	0	10019	10011	10026	0	10001	10004	6023	6003	0
1400825	2	69482429	1400825	1410825	1400825	1400825	0	1400825	0	1400825	1400825	10025	10011	10023	6013	0	6001	0	10002	10008
1400830	2	71798203	1400830	1410830	1400830	0	1400830	1400830	0	1400830	1400830	10013	10022	10015	0	6023	10014	0	6020	10001
1400831	2	69487768	1400831	1410831	0	1400831	0	1400831	1400831	1400831	1400831	10022	10025	0	10003	0	10013	6015	10018	6023
1400832	2	69547509	1400832	1410832	1400832	0	1400832	1400832	1400832	0	1400832	10013	10020	10026	0	6006	6021	10028	0	10018
1400833	2	69550175	0	1410833	1400833	1400833	1400833	1400833	1400833	1400833	0	0	10002	6028	10009	10006	10027	6011	10010	0
1400834	2	69610777	1400834	1410834	1400834	1400834	1400834	0	1400834	1400834	0	10015	10016	10028	10006	6021	0	10027	6014	0
1400835	2	69613450	1400835	1410835	1400835	1400835	0	0	1400835	1400835	1400835	6013	10017	10014	6020	0	0	10001	10019	10026
1400840	2	71993199	1400840	1410840	1400840	1400840	1400840	1400840	0	1400840	0	10017	10010	10027	10015	6022	6004	0	10012	0
1400841	2	69675950	1400841	1410841	1400841	1400841	1400841	0	1400841	1400841	0	10019	10025	6014	10017	10011	0	10028	6010	0
1400842	2	69678626	1400842	1410842	1400842	0	0	1400842	1400842	1400842	1400842	6015	10011	10005	0	0	10014	6017	10008	10027
1400843	2	69738585	0	1410843	1400843	1400843	1400843	1400843	0	1400843	1400843	0	10012	6015	10008	10017	10028	0	10010	6013
1400844	2	69741276	0	1410844	1400844	1400844	1400844	1400844	1400844	1400844	0	0	10026	10025	6011	10023	6008	10004	10007	0
1400845	2	69802533	0	1410845	1400845	1400845	1400845	1400845	0	1400845	1400845	0	10019	6012	10028	10017	10024	0	10025	6027
1400850	2	72129994	0	1410850	0	1400850	1400850	1400850	1400850	1400850	1400850	0	10004	0	6028	6002	10026	10019	10001	10012
1400851	2	69807901	0	1410851	0	1400851	1400851	1400851	1400851	1400851	1400851	0	10017	0	10006	10010	10012	6007	6004	10020
1400852	2	69868426	1400852	1410852	0	0	1400852	1400852	1400852	1400852	1400852	6028	10005	0	0	10025	10015	6012	10023	10014
1400853	2	69871100	1400853	1410853	1400853	1400853	0	1400853	0	1400853	1400853	10017	10018	10015	6003	0	6008	0	10004	10026
1400854	2	69931233	0	1410854	0	1400854	1400854	1400854	1400854	1400854	1400854	0	10014	0	10018	6011	6003	10027	10019	10009
1400855	2	69933909	1400855	1410855	0	1400855	1400855	1400855	1400855	1400855	0	6003	10017	0	10004	10006	6013	10015	10019	0
1400860	2	72325527	1400860	1410860	1400860	1400860	1400860	0	0	1400860	1400860	10016	10022	10011	10025	10008	0	0	6007	6027
1400861	2	69996594	0	1410861	1400861	1400861	1400861	1400861	1400861	0	1400861	0	10016	10020	10026	10019	10028	6008	0	6012
1400862	2	69999271	1400862	1410862	0	0	1400862	1400862	1400862	1400862	1400862	10028	10010	0	0	6012	6006	10001	10017	10019
1400863	2	70059474	1400863	1410863	1400863	1400863	1400863	1400863	0	1400863	0	10010	10017	6008	10022	6002	10027	0	10004	0
1400864	2	70062172	1400864	1410864	1400864	1400864	1400864	0	0	1400864	1400864	6003	10002	10018	10024	10014	0	0	6001	10011
1400865	2	70122364	1400865	1410865	0	1400865	0	1400865	1400865	1400865	1400865	10020	10001	0	10027	0	10023	6022	6018	10012
1400870	2	72461534	1400870	1410870	1400870	0	1400870	1400870	1400870	1400870	0	10027	10019	6023	0	6011	10005	10007	10015	0
1400871	2	70127757	1400871	1410871	0	1400871	1400871	1400871	1400871	1400871	0	10002	10023	0	6021	10008	10018	6024	10003	0
1400872	2	70189287	0	1410872	1400872	1400872	1400872	0	1400872	1400872	1400872	0	10005	10021	6020	10014	0	10004	10003	6002
1400873	2	70191988	0	1410873	1400873	1400873	1400873	0	1400873	1400873	1400873	0	10026	6010	10020	6028	0	10005	10008	10019
1400874	2	70252217	1400874	1410874	1400874	1400874	1400874	1400874	0	1400874	0	10025	10015	10009	10018	10002	6014	0	6005	0
1400875	2	70254897	0	1410875	1400875	1400875	1400875	1400875	0	1400875	1400875	0	10015	6007	6016	10023	10004	0	10017	10003
1400880	2	72658279	1400880	1410880	0	1400880	1400880	0	1400880	1400880	1400880	10014	10009	0	10028	10023	0	6024	10013	6005
