索引ID	出现商店类型（1-神将，2-商店，3-竞技场，4-爬塔，5-弃用黑市，6-国家商店, 7-跨服战商店,8-荣誉商店,9-军团商店	获得物品	组id	组权重（0为必出）	最低刷出等级	最高刷出等级	物品刷新权重	将魂消耗	货币权重	元宝消耗	货币权重1	金币消耗	货币权重2	军功消耗	货币权重3	军团币消耗	货币权重4	令牌消耗	货币权重5	军团战功消耗	货币权重6	千层塔币消耗	货币权重7	试练代币消耗	货币权重8	国战货币消耗	货币权重9	俸禄消耗	货币权重10
1013	2	equip.5.1.0.1.3:1	1013	72	70	79	8	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1014	2	equip.5.1.0.1.5:1	1014	72	70	79	15	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1015	2	equip.5.1.0.1.1:1	1015	72	70	79	30	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1016	2	equip.5.1.0.1.4:1	1016	72	70	79	30	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1017	2	equip.5.0.0.0.2:1	1017	8930	80	89	6	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1018	2	equip.5.0.0.0.6:1	1018	8930	80	89	6	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1019	2	equip.5.0.0.0.3:1	1019	8930	80	89	6	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1020	2	equip.5.0.0.0.5:1	1020	8930	80	89	1	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1021	2	equip.5.0.0.0.1:1	1021	8930	80	89	1	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1022	2	equip.5.0.0.0.4:1	1022	8930	80	89	1	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1023	2	equip.5.1.0.0.2:1	1023	470	80	89	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	2	equip.5.1.0.0.6:1	1024	470	80	89	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1025	2	equip.5.1.0.0.3:1	1025	470	80	89	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	2	equip.5.1.0.0.5:1	1026	470	80	89	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1027	2	equip.5.1.0.0.1:1	1027	470	80	89	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1028	2	equip.5.1.0.0.4:1	1028	470	80	89	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1029	2	material.400031:5	1029	2280	80	89	1	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	2	material.400032:5	1030	2280	80	89	1	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1031	2	material.400033:5	1031	2280	80	89	1	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1032	2	material.400034:5	1032	2280	80	89	1	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1033	2	material.400035:5	1033	2280	80	89	1	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1034	2	material.400036:5	1034	2280	80	89	1	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1035	2	material.400041:5	1035	120	80	89	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1036	2	material.400042:5	1036	120	80	89	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1037	2	material.400043:5	1037	120	80	89	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1038	2	material.400044:5	1038	120	80	89	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1039	2	material.400045:5	1039	120	80	89	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1040	2	material.400046:5	1040	120	80	89	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	2	equip.5.0.0.1.2:1	1041	456	80	89	4	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042	2	equip.5.0.0.1.6:1	1042	456	80	89	8	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1043	2	equip.5.0.0.1.3:1	1043	456	80	89	8	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1044	2	equip.5.0.0.1.5:1	1044	456	80	89	15	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1045	2	equip.5.0.0.1.1:1	1045	456	80	89	30	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1046	2	equip.5.0.0.1.4:1	1046	456	80	89	30	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1047	2	equip.5.1.0.1.2:1	1047	-1	80	89	4	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1048	2	equip.5.1.0.1.6:1	1048	-1	80	89	8	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	2	equip.5.1.0.1.3:1	1049	-1	80	89	8	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1050	2	equip.5.1.0.1.5:1	1050	-1	80	89	15	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1051	2	equip.5.1.0.1.1:1	1051	-1	80	89	30	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1052	2	equip.5.1.0.1.4:1	1052	-1	80	89	30	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1053	2	equip.5.0.0.0.2:1	1053	9700	90	99	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1054	2	equip.5.0.0.0.6:1	1054	9700	90	99	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1055	2	equip.5.0.0.0.3:1	1055	9700	90	99	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1056	2	equip.5.0.0.0.5:1	1056	9700	90	99	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1057	2	equip.5.0.0.0.1:1	1057	9700	90	99	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1058	2	equip.5.0.0.0.4:1	1058	9700	90	99	1	0	0	user.cash:-458	70	user.gold:-229000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1059	2	material.400041:5	1059	1200	90	99	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1060	2	material.400042:5	1060	1200	90	99	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1061	2	material.400043:5	1061	1200	90	99	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1062	2	material.400044:5	1062	1200	90	99	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1063	2	material.400045:5	1063	1200	90	99	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1064	2	material.400046:5	1064	1200	90	99	1	0	0	user.cash:-138	70	user.gold:-68700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1065	2	equip.5.0.0.1.2:1	1065	-1	90	99	4	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1066	2	equip.5.0.0.1.6:1	1066	-1	90	99	8	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1067	2	equip.5.0.0.1.3:1	1067	-1	90	99	8	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1068	2	equip.5.0.0.1.5:1	1068	-1	90	99	15	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1069	2	equip.5.0.0.1.1:1	1069	-1	90	99	30	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1070	2	equip.5.0.0.1.4:1	1070	-1	90	99	30	0	0	user.cash:-1104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1071	2	equip.5.0.0.0.2:1	1071	9700	100	101	1	0	0	user.cash:-688	70	user.gold:-344000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1072	2	equip.5.0.0.0.6:1	1072	9700	100	101	1	0	0	user.cash:-688	70	user.gold:-344000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1073	2	equip.5.0.0.0.3:1	1073	9700	100	101	1	0	0	user.cash:-688	70	user.gold:-344000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1074	2	equip.5.0.0.0.5:1	1074	9700	100	101	1	0	0	user.cash:-688	70	user.gold:-344000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1075	2	equip.5.0.0.0.1:1	1075	9700	100	101	1	0	0	user.cash:-688	70	user.gold:-344000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1076	2	equip.5.0.0.0.4:1	1076	9700	100	101	1	0	0	user.cash:-688	70	user.gold:-344000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1077	2	material.400051:5	1077	1200	100	101	1	0	0	user.cash:-206	70	user.gold:-103200	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1078	2	material.400052:5	1078	1200	100	101	1	0	0	user.cash:-206	70	user.gold:-103200	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1079	2	material.400053:5	1079	1200	100	101	1	0	0	user.cash:-206	70	user.gold:-103200	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1080	2	material.400054:5	1080	1200	100	101	1	0	0	user.cash:-206	70	user.gold:-103200	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1081	2	material.400055:5	1081	1200	100	101	1	0	0	user.cash:-206	70	user.gold:-103200	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1082	2	material.400056:5	1082	1200	100	101	1	0	0	user.cash:-206	70	user.gold:-103200	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1083	2	equip.5.0.0.1.2:1	1083	-1	100	101	4	0	0	user.cash:-1648	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1084	2	equip.5.0.0.1.6:1	1084	-1	100	101	8	0	0	user.cash:-1648	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1085	2	equip.5.0.0.1.3:1	1085	-1	100	101	8	0	0	user.cash:-1648	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1086	2	equip.5.0.0.1.5:1	1086	-1	100	101	15	0	0	user.cash:-1648	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1087	2	equip.5.0.0.1.1:1	1087	-1	100	101	30	0	0	user.cash:-1648	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1088	2	equip.5.0.0.1.4:1	1088	-1	100	101	30	0	0	user.cash:-1648	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1089	11	fragment.5101:5	1089	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-500	100	0	0	0	0	0	0	0	0
1090	11	fragment.5201:5	1090	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-500	100	0	0	0	0	0	0	0	0
1091	11	fragment.5301:5	1091	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-500	100	0	0	0	0	0	0	0	0
1092	11	fragment.5401:5	1092	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-500	100	0	0	0	0	0	0	0	0
1093	11	fragment.5102:5	1093	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-500	100	0	0	0	0	0	0	0	0
1094	11	fragment.5202:5	1094	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-500	100	0	0	0	0	0	0	0	0
1095	11	fragment.5302:5	1095	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-500	100	0	0	0	0	0	0	0	0
1096	11	fragment.5402:5	1096	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-500	100	0	0	0	0	0	0	0	0
1097	11	material.400015:5	1097	-1	0	65	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-90	100	0	0	0	0	0	0	0	0
1098	11	material.400016:5	1098	-1	0	65	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-90	100	0	0	0	0	0	0	0	0
1099	11	material.400021:5	1099	-1	66	75	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-160	100	0	0	0	0	0	0	0	0
1100	11	material.400022:5	1100	-1	66	75	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-160	100	0	0	0	0	0	0	0	0
1101	11	material.400023:5	1101	-1	66	75	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-160	100	0	0	0	0	0	0	0	0
1102	11	material.400024:5	1102	-1	66	75	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-160	100	0	0	0	0	0	0	0	0
1103	11	material.400025:5	1103	-1	66	75	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-160	100	0	0	0	0	0	0	0	0
1104	11	material.400026:5	1104	-1	66	75	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-160	100	0	0	0	0	0	0	0	0
1105	11	material.400031:5	1105	-1	76	85	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-540	100	0	0	0	0	0	0	0	0
1106	11	material.400032:5	1106	-1	76	85	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-540	100	0	0	0	0	0	0	0	0
1107	11	material.400033:5	1107	-1	76	85	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-540	100	0	0	0	0	0	0	0	0
1108	11	material.400034:5	1108	-1	76	85	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-540	100	0	0	0	0	0	0	0	0
1109	11	material.400035:5	1109	-1	76	85	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-540	100	0	0	0	0	0	0	0	0
1110	11	material.400036:5	1110	-1	76	85	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-540	100	0	0	0	0	0	0	0	0
1111	11	material.400041:5	1111	-1	86	95	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-1600	100	0	0	0	0	0	0	0	0
1112	11	material.400042:5	1112	-1	86	95	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-1600	100	0	0	0	0	0	0	0	0
1113	11	material.400043:5	1113	-1	86	95	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-1600	100	0	0	0	0	0	0	0	0
1114	11	material.400044:5	1114	-1	86	95	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-1600	100	0	0	0	0	0	0	0	0
1115	11	material.400045:5	1115	-1	86	95	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-1600	100	0	0	0	0	0	0	0	0
1116	11	material.400046:5	1116	-1	86	95	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-1600	100	0	0	0	0	0	0	0	0
1117	11	material.400051:5	1117	-1	96	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-2200	100	0	0	0	0	0	0	0	0
1118	11	material.400052:5	1118	-1	96	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-2200	100	0	0	0	0	0	0	0	0
1119	11	material.400053:5	1119	-1	96	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-2200	100	0	0	0	0	0	0	0	0
1120	11	material.400054:5	1120	-1	96	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-2200	100	0	0	0	0	0	0	0	0
1121	11	material.400055:5	1121	-1	96	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-2200	100	0	0	0	0	0	0	0	0
1122	11	material.400056:5	1122	-1	96	100	100	0	0	0	0	0	0	0	0	0	0	0	0	user.legionwar:-2200	100	0	0	0	0	0	0	0	0
1123	12	material.400012:5	1123	100	0	69	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-100	100	0	0	0	0	0	0
1124	12	material.400015:5	1124	100	0	69	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-100	100	0	0	0	0	0	0
1125	12	material.400011:5	1125	100	0	69	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-100	100	0	0	0	0	0	0
1126	12	material.400016:5	1126	100	0	69	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-100	100	0	0	0	0	0	0
1127	12	material.400014:5	1127	100	0	69	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-100	100	0	0	0	0	0	0
1128	12	material.400013:5	1128	100	0	69	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-100	100	0	0	0	0	0	0
1129	13	material.11:150	1129	100	1	74	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-1200	100	0	0	0	0
1130	13	material.12:100	1130	100	1	74	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-1600	100	0	0	0	0
1131	13	material.13:50	1131	100	1	74	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-2000	100	0	0	0	0
1132	13	material.14:30	1132	100	1	74	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-2400	100	0	0	0	0
1133	13	material.200107:1	1133	100	1	74	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-160	100	0	0	0	0
1134	13	material.200108:1	1134	100	1	74	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-240	100	0	0	0	0
1135	13	material.11:150	1135	100	75	84	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-1200	100	0	0	0	0
1136	13	material.12:100	1136	100	75	84	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-1600	100	0	0	0	0
1137	13	material.13:50	1137	100	75	84	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-2000	100	0	0	0	0
1138	13	material.14:30	1138	100	75	84	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-2400	100	0	0	0	0
1139	13	material.200108:1	1139	100	75	84	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-240	100	0	0	0	0
1140	13	material.200109:1	1140	100	75	84	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-370	100	0	0	0	0
1141	13	material.11:150	1141	100	85	94	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-1200	100	0	0	0	0
1142	13	material.12:100	1142	100	85	94	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-1600	100	0	0	0	0
1143	13	material.13:50	1143	100	85	94	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-2000	100	0	0	0	0
1144	13	material.14:30	1144	100	85	94	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-2400	100	0	0	0	0
1145	13	material.200109:1	1145	100	85	94	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-370	100	0	0	0	0
1146	13	material.200110:1	1146	100	85	94	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-550	100	0	0	0	0
1147	13	material.11:150	1147	100	95	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-1200	100	0	0	0	0
1148	13	material.12:100	1148	100	95	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-1600	100	0	0	0	0
1149	13	material.13:50	1149	100	95	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-2000	100	0	0	0	0
1150	13	material.14:30	1150	100	95	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-2400	100	0	0	0	0
1151	13	material.200110:1	1151	100	95	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-550	100	0	0	0	0
1152	13	material.200111:1	1152	100	95	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.trial_coin:-820	100	0	0	0	0
1153	12	material.400021:5	1153	100	60	79	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-400	100	0	0	0	0	0	0
1154	12	material.400022:5	1154	100	60	79	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-400	100	0	0	0	0	0	0
1155	12	material.400023:5	1155	100	60	79	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-400	100	0	0	0	0	0	0
1156	12	material.400024:5	1156	100	60	79	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-400	100	0	0	0	0	0	0
1157	12	material.400025:5	1157	100	60	79	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-400	100	0	0	0	0	0	0
1158	12	material.400026:5	1158	100	60	79	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-400	100	0	0	0	0	0	0
1159	12	material.400031:5	1159	100	70	89	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-1600	100	0	0	0	0	0	0
1160	12	material.400032:5	1160	100	70	89	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-1600	100	0	0	0	0	0	0
1161	12	material.400033:5	1161	100	70	89	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-1600	100	0	0	0	0	0	0
1162	12	material.400034:5	1162	100	70	89	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-1600	100	0	0	0	0	0	0
1163	12	material.400035:5	1163	100	70	89	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-1600	100	0	0	0	0	0	0
1164	12	material.400036:5	1164	100	70	89	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-1600	100	0	0	0	0	0	0
1165	12	material.400041:5	1165	100	80	99	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-6400	100	0	0	0	0	0	0
1166	12	material.400042:5	1166	100	80	99	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-6400	100	0	0	0	0	0	0
1167	12	material.400043:5	1167	100	80	99	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-6400	100	0	0	0	0	0	0
1168	12	material.400044:5	1168	100	80	99	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-6400	100	0	0	0	0	0	0
1169	12	material.400045:5	1169	100	80	99	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-6400	100	0	0	0	0	0	0
1170	12	material.400046:5	1170	100	80	99	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-6400	100	0	0	0	0	0	0
1171	12	material.400051:5	1171	100	90	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-25600	100	0	0	0	0	0	0
1172	12	material.400052:5	1172	100	90	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-25600	100	0	0	0	0	0	0
1173	12	material.400053:5	1173	100	90	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-25600	100	0	0	0	0	0	0
1174	12	material.400054:5	1174	100	90	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-25600	100	0	0	0	0	0	0
1175	12	material.400055:5	1175	100	90	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-25600	100	0	0	0	0	0	0
1176	12	material.400056:5	1176	100	90	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.tower:-25600	100	0	0	0	0	0	0
1177	14	material.15:100	1177	100	1	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.countrywar:-200	100	0	0
1178	14	material.16:40	1178	100	1	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.countrywar:-200	100	0	0
1179	14	material.17:1	1179	100	1	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.countrywar:-450	100	0	0
1180	14	material.18:1	1180	100	1	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.countrywar:-1200	100	0	0
1181	14	material.19:1	1181	100	1	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.countrywar:-50000	100	0	0
1182	14	material.200040:1	1182	100	1	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.countrywar:-3500	100	0	0
1183	15	material.100:5	1183	100	1	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.salary:-200	100
1184	15	material.200135:1	1184	100	1	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.salary:-2600	100
1185	15	material.200:5	1185	100	1	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	user.salary:-200	100
