关键字	中文
LEGION_LV_LIMIT	需要領主%s級
LEGION_LV_LIMIT2	需要軍團%s級
LEGION_APPLY_BTN_DESC1	立即加入
LEGION_APPLY_BTN_DESC2	申請加入
LEGION_APPLY_BTN_DESC3	撤銷申請
LEGION_APPLY_MAX	已達到申請最大上限
LEGION_MAMBER_MAX	軍團成員已滿
LEGION_APPLY_TIME_NEED	還需要%d小時才能加入軍團
LEGION_REVOKE_SUC	撤銷成功
LEGION_SEARCH_NONE	此軍團不存在，請重新查找
LEGION_ACTIVE	軍團活躍
LEGION_MEM_LV	領主等級
LEGION_MEM_NAME	領主名字
LEGION_MEM_ACTIVE	七日活躍
FIGHTFORCE	戰鬥力
LEGION_MANAGE	管 理
LEGION_INFO	軍團信息
LEGION_INFO_TITLE	軍 團 信 息
LEGION_QUIT	退出軍團
LEGION_MEMBER_INFO_TITLE	成 員 信 息
LEGION_INFO_DESC	成員活躍度每增加1點，軍團建設值增加1點
LEGION_LEADER_CANNT_QUIT	軍團長不能退出軍團！
LEGION_LEADER_CANNT_QUIT2	你是彈劾發起人，暫時無法退離軍團
LEGION_QUIT_SUC	你已離開軍團
LEGION_QUIT_CONFIRM_INFO	退出軍團%d小時內不能再次加入軍團，確認退出？
LEGION_QUIT_CONFIRM_INFO2	%d小時內無法退出新加入的軍團
LEGION_DISMISS_DESC1	是否確定解散軍團？
LEGION_DISMISS_DESC2	該操作無法撤回！
LEGION_DISMISS_CONFIRM	仍要解散
LEGION_SETTING_PUB_SUC	公告修改成功
LEGION_SETTING_PUB_FAIL	公告文字不能多於【%d】個
LEGION_APPLY_TYPE1	所有人都可以加入
LEGION_APPLY_TYPE2	需要申請加入
LEGION_APPLY_TYPE3	關閉加入
LEGION_LV_LIMIT_DESC	請重新輸入一個%d-%d之間的整數
LEGION_CHANGE_ICON_2	修改圖標
LEGION_APPLY_DESC	軍團申請
LEGION_APPLY_LV	最小領主等級
LEGION_SETTING_SUC	軍團設置成功
LEGION_MEMBER_DESC	軍團成員數量
LEGION_APPLY_SUC_DESC	接 受
LEGION_APPLY_REFUSE	拒 絕
LEGION_KICK	請 離
LEGION_KICK2	該玩家為%d小時內登入過的活躍用戶，請離需要消耗%d點軍團活躍度，確定請離麼？
LEGION_KICK3	軍團活躍度不足，無法請離
LEGION_KICK_SUC	該玩家已被請離
LEGION_CHANGEPOS	任 免
LEGION_CHANGEPOS_SUC	【%s】現在已經是【%s】了
LEGION_CHANGEPOS_SUC1	【%s】已經是【%s】了
LEGION_MAXNUM	人數已滿
LEGION_SERVER_ERROR_101	已存在此軍團名稱，換個更洋氣的吧！
LEGION_SERVER_ERROR_103	任命/踢人時, 人已被踢或則退出軍團
LEGION_SERVER_ERROR_106	請求加入軍團時, 不滿足軍團等級限制
LEGION_SERVER_ERROR_107	你無相關權利，請重新打開介面
LEGION_SERVER_ERROR_108	批準/駁回申請時, 成員已加入軍團
LEGION_SERVER_ERROR_109	玩家已加入其它軍團
LEGION_SERVER_ERROR_110	任命時, 該職務人數已滿
LEGION_SERVER_ERROR_118	玩家已撤銷了申請
LEGION_ERROR_1	彈窗提示VIP等級不足，是否儲值?
LEGION_ERROR_2	軍團名稱不能為空
LEGION_ACTIVITY	軍團活動
LEGION_LEVELS	軍團副本
LEGION_ACTIVITY_TITLE_TX	軍 團 活 動
LEGION_ACTIVITY_BOON_TITLE	軍 團 紅 包
LEGION_ACTIVITY_BOON_AWARD_NAME	紅包獎勵：
LEGION_ACTIVITY_BOON_ONE	開紅包
LEGION_ACTIVITY_BOON_TEN	開10次
LEGION_ACTIVITY_BOON_DESC	完成每日必做，獲得免費紅包
LEGION_ACTIVITY_SHAKE_DESC1	軍團等級越高，金錢果提供的金幣越多
LEGION_ACTIVITY_SHAKE_DESC2	我的搖錢次數：
LEGION_ACTIVITY_SHAKE_DESC3	軍團金錢果：
LEGION_ACTIVITY_SHAKE_DESC4	下次金錢果重置：
LEGION_ACTIVITY_SHAKE_DESC5	顆
LEGION_ACTIVITY_SHAKE_TITLE	軍 團 搖 錢 樹
LEGION_ACTIVITY_SHAKE_BTN_TX	搖一搖
LEGION_ACTIVITY_MERCENARY_TITLE	傭 兵 營 地
LEGION_ACTIVITY_MERCENARY_DESC1	武將等級越高，獲取的金幣越多。VIP越高可派出的武將數量越多。派出的武將在試練之地中可供其他玩家借用。
LEGION_ACTIVITY_MERCENARY_DESC2	守營時間：
LEGION_ACTIVITY_MERCENARY_DESC3	累計收入：
LEGION_ACTIVITY_MERCENARY_DESC4	成功派出<%s>
LEGION_ACTIVITY_MERCENARY_DESC5	<%s>在傭兵營地駐守<%s>，共獲得%s金幣。
LEGION_ACTIVITY_MERCENARY_DESC6	雇傭收入:
LEGION_ACTIVITY_MERCENARY_BTN_TX1	立即歸隊
LEGION_ACTIVITY_MERCENARY_BTN_TX2	派出傭兵
LEGION_ACTIVITY_ROLELIST_TITLE	傭 兵 列 表
LEGION_ACTIVITY_MERCENARY_BTN_TX3	派 出
LEGION_ACTIVITY_TRIAL_TITLE	試 煉 之 地
LEGION_ACTIVITY_TRIAL_DESC2	今日剩餘
LEGION_ACTIVITY_TRIAL_DESC3	基本獎勵
LEGION_ACTIVITY_TRIAL_DESC4	奪星獎勵
LEGION_ACTIVITY_TRIAL_DESC5	%d秒內勝利
LEGION_ACTIVITY_TRIAL_DESC6	機率獲得
LEGION_ACTIVITY_TRIAL_DESC7	一定獲得
LEGION_ACTIVITY_TRIAL_DESC8	寶箱獎勵
LEGION_ACTIVITY_TRIAL_DESC9	當前擁有%d
LEGION_ACTIVITY_TRIAL_DESC10	兌換
LEGION_ACTIVITY_TRIAL_DESC11	當前擁有的星星數量不足
LEGION_ACTIVITY_TRIAL_DESC12	是否願意消耗%d顆星星兌換%s？
LEGION_ACTIVITY_TRIAL_BTN_TX1	軍團開黑
LEGION_ACTIVITY_TRIALSTAR_TITLE	奪 星 獎 勵
LEGION_ACTIVITY_TRIALSTAR_DESC1	當前對手和獎勵級別：%s
LEGION_ACTIVITY_TRIALSTAR_DESC2	當前星星數：
LEGION_ACTIVITY_TRIALSTAR_DESC3	達到
LEGION_ACTIVITY_TRIALSTAR_DESC4	即可領取
LEGION_ACTIVITY_TRIALSTAR_DESC5	敵方
LEGION_ACTIVITY_1	紅包數量不足
LEGION_ACTIVITY_2	樹上沒有果子了，等一會兒再來吧。
LEGION_ACTIVITY_3	今天你已經搖了太多次了！
LEGION_ACTIVITY_4	恭喜獲得%s金幣
LEGION_ACTIVITY_5	冷卻：
LEGION_ACTIVITY_6	最多只能雇傭2個英雄
LEGION_ACTIVITY_7	剩餘挑戰次數不足。
LEGION_ACTIVITY_8	正在做為傭兵的英雄不能下陣
LEGION_ACTIVITY_9	點 擊 進 入
LEGION_ACTIVITY_10	（等級高過%d級）
LEGION_ACTIVITY_11	無法雇傭武將等級高於自身領主等級%d級以上的武將
LEGION_GET	獲得<%s>*<%s>
LEGION_LEVELS_DM	傷害獎勵
LEGION_LEVELS_SHOP	副本商店
LEGION_LEVELS_NUMS	今日可挑戰次數：%s
LEGION_LEVELS_NUMS1	今日可挑戰次數：
LEGION_LEVELS_DESC1	打敗前一個軍團解鎖
LEGION_LEVELS_DESC2	後自動重置
LEGION_LEVELS_DESC3	挑戰獎勵
LEGION_LEVELS_DESC4	擊殺獎勵
LEGION_LEVELS_DESC5	剩餘挑戰次數：
LEGION_LEVELS_DESC6	通關第
LEGION_LEVELS_DESC7	章可以獲取
LEGION_LEVELS_DESC9	副本已被重置。
LEGION_LEVELS_DESC10	挑戰次數不足
LEGION_LEVELS_DESC11	累計傷害達到%s
LEGION_LEVELS_DESC13	是否花費%d鑽石，購買一次挑戰次數，今日還可購買%d次
LEGION_LEVELS_DESC14	今日購買次數已用盡！明天再來
LEGION_LEVELS_DESC15	已擊殺
LEGION_LEVELS_DESC16	已被擊殺！！
LEGION_LEVELS_DESC17	通過%s寶箱你拿走!
LEGION_LEVELS_DESC18	其他軍團成員正在攻打副本，請您稍後再嘗試攻打
LEGION_LEVELS_DESC19	當前章節已通關！！
LEGION_LEVELS_DESC20	人數收益加成
LEGION_LEVELS_DESC21	還剩
LEGION_LEVELS_DESC22	掛機中...
LEGION_LEVELS_DESC23	退出戰隊
LEGION_LEVELS_DESC24	掛機倉庫
LEGION_LEVELS_DESC25	等待加入
LEGION_LEVELS_DESC26	獎勵
LEGION_LEVELS_DESC27	掛機大廳
LEGION_LEVELS_DESC29	創建戰隊
LEGION_LEVELS_DESC30	快速加入
LEGION_LEVELS_DESC28	剩餘
LEGION_LEVELS_DESC31	點擊加入
LEGION_LEVELS_DESC32	掛機倉庫
LEGION_LEVELS_DESC33	倉位
LEGION_LEVELS_DESC34	收取獎勵
LEGION_LEVELS_DESC35	今日時間已用完
LEGION_LEVELS_DESC36	正在掛機中...
LEGION_LEVELS_DESC37	戰隊
LEGION_DESC1	退 團
LEGION_DESC2	軍團人數：
LEGION_DESC3	今天活躍人數：
LEGION_DESC4	軍團排名
LEGION_DESC5	軍團需要團員完成每日任務獲得活躍值來提升軍團等級
LEGION_DESC6	確定要將軍團長轉讓給他人？
LEGION_DESC7	軍團還未開放
LEGION_DESC8	加入軍團可以雇傭軍團成員傭兵
LEGION_DESC9	你的軍團等級還沒到%d級
LEGION_DESC10	你今日可雇傭的人數已用完
LEGION_DESC11	你今日可雇傭的人數不夠
LEGION_DESC12	查 看
LEGION_DESC13	成功加入軍團
LEGION_MENBER_DES1	活躍度：%d
LEGION_MENBER_DES2	等級
LEGION_MENBER_DES3	戰鬥力
LEGION_MENBER_DES4	職務
LEGION_MENBER_DES5	活躍度
LEGION_MENBER_DES6	團
LEGION_MENBER_DES7	副
LEGION_MENBER_DES8	師
LEGION_MENBER_DES9	確定要請離該玩家麼？
LEGION_MENBER_DES10	確定要退出軍團麼？
LEGION_MENBER_DES11	難度%d
LEGION_MENBER_DES12	首次免費）
LEGION_MENBER_DES13	（
LEGION_MENBER_DES14	距彈劾下臺：
LEGION_MENBER_DES15	彈 劾
LEGION_MENBER_DES16	彈 劾 團 長
LEGION_MENBER_DES17	團長
LEGION_MENBER_DES18	%d小時
LEGION_MENBER_DES19	內仍未上線，則被降為團員，您被提升為團長
LEGION_DONATE_TITLE	軍 團 建 設
LEGION_DONATE_DESC1	今日建設
LEGION_DONATE_DESC2	軍團經驗
LEGION_DONATE_DESC3	軍團幣
LEGION_DONATE_DESC4	建設進度
LEGION_DONATE_DESC5	建設
LEGION_DONATE_DESC6	當前建設人數
LEGION_DONATE_DESC7	可建設次數
LEGION_DONATE_DESC8	建設記錄
LEGION_DONATE_DESC9	建設度達到
LEGION_DONATE_DESC10	是否花費%d%s進行軍團建設？
LEGION_DONATE_DESC11	軍團建設次數不足，提高vip可獲得更多建設次數！
LEGION_TRIAL_DESC1	探索一次
LEGION_TRIAL_DESC2	自動探索
LEGION_TRIAL_DESC3	一
LEGION_TRIAL_DESC4	二
LEGION_TRIAL_DESC5	三
LEGION_TRIAL_DESC6	無倍率加成
LEGION_TRIAL_DESC7	x %s
LEGION_TRIAL_DESC8	獎勵倍率：
LEGION_TRIAL_DESC9	獎勵積分：
LEGION_TRIAL_DESC10	 +%s
LEGION_TRIAL_DESC11	再獲取
LEGION_TRIAL_DESC12	個食物可獲獎
LEGION_TRIAL_DESC13	你沒有探索次數了
LEGION_TRIAL_DESC14	今日還可探索
LEGION_TRIAL_DESC15	次
LEGION_TRIAL_DESC16	獎勵領取
LEGION_TRIAL_DESC17	再想想
LEGION_TRIAL_DESC18	領    取
LEGION_TRIAL_DESC19	食 物 重 置
LEGION_TRIAL_DESC20	重    置
LEGION_TRIAL_DESC21	重置為隨機食物
LEGION_TRIAL_DESC22	消耗：
LEGION_TRIAL_DESC23	本次免費
LEGION_TRIAL_DESC24	倍率加成
LEGION_TRIAL_DESC25	成  就
LEGION_TRIAL_DESC26	一條
LEGION_TRIAL_DESC27	上的食物相同
LEGION_TRIAL_DESC28	獎勵倍率
LEGION_TRIAL_DESC29	開始探索
LEGION_TRIAL_DESC30	停止探索
LEGION_TRIAL_DESC31	我這全是好東西
LEGION_TRIAL_DESC32	買到就是
LEGION_TRIAL_DESC33	賺！
LEGION_TRIAL_DESC34	陪我玩玩，根據表現
LEGION_TRIAL_DESC35	給你
LEGION_TRIAL_DESC36	額外獎勵！
LEGION_TRIAL_DESC37	特惠價：
LEGION_TRIAL_DESC38	原價：
LEGION_TRIAL_DESC39	你的奇遇時間已經結束了
LEGION_TRIAL_DESC40	你的金幣不足
LEGION_TRIAL_DESC41	購 買
LEGION_TRIAL_DESC42	已購買
LEGION_TRIAL_DESC43	已結束
LEGION_TRIAL_DESC44	開始戰鬥
LEGION_TRIAL_DESC45	此人很強大，可尋求軍團傭兵的幫助
LEGION_TRIAL_DESC46	基礎獎勵：
LEGION_TRIAL_DESC47	戰鬥表現：
LEGION_TRIAL_DESC48	額外獎勵：
LEGION_TRIAL_DESC49	領取獎勵
LEGION_TRIAL_DESC50	已領取
LEGION_TRIAL_DESC51	正在探索中
LEGION_TRIAL_DESC52	沒有奇遇事件
LEGION_TRIAL_DESC53	探索中請勿操作
LEGION_TRIAL_DESC54	似乎沒找到什麼有用的東西
LEGION_TRIAL_DESC55	探索中
LEGION_TRIAL_DESC56	一鍵探索
LEGION_WISH_DESC1	武將碎片軍團贈送！
LEGION_WISH_DESC2	剩餘贈送次數：
LEGION_WISH_DESC3	剩餘許願次數：
LEGION_WISH_DESC4	本周可贈送次數：
LEGION_WISH_DESC5	我 要 許 願
LEGION_WISH_DESC6	收 取
LEGION_WISH_DESC7	可領：%d
LEGION_WISH_DESC8	已實現
LEGION_WISH_DESC9	暫時沒有人許願
LEGION_WISH_DESC10	許 願
LEGION_WISH_DESC11	滿足條件的武將可許願獲取碎片：
LEGION_WISH_COLOR_1	史詩
LEGION_WISH_COLOR_2	神話
LEGION_WISH_COLOR_3	遠古
LEGION_WISH_DESC12	武將：擁有整卡或者碎片≥%d
LEGION_WISH_DESC13	本周剩餘許願次數：
LEGION_WISH_DESC14	許下願望
LEGION_WISH_DESC15	暫無武將滿足許願條件
LEGION_WISH_DESC16	確定要贈予
LEGION_WISH_DESC17	以下物品?
LEGION_WISH_DESC18	擁有：
LEGION_WISH_DESC19	%d個
LEGION_WISH_DESC20	獎勵：
LEGION_WISH_DESC21	周獎勵
LEGION_WISH_DESC22	每周一5:00重置，請及時領取獎勵
LEGION_WISH_DESC23	點擊選中對應卡片後才能許願
LEGION_WISH_DESC24	許願次數不足
LEGION_WISH_DESC25	許願成功
LEGION_WISH_DESC26	贈送%d個
LEGION_WISH_DESC27	對方的願望已實現，贈送失敗
LEGION_WISH_DESC28	碎片不足
LEGION_WISH_DESC29	贈送次數不足，提升VIP等級可增加贈送次數
LEGION_WISH_DESC30	贈送次數不足
LEGION_WISH_DESC31	贈送碎片成功
LEGION_WISH_DESC32	送給了你
LEGION_WISH_DESC33	受贈記錄
LEGION_WISH_DESC34	你所贈送的玩家不存在
LEGION_WISH_DESC35	你所贈送的玩家不存在此許願
LEGION_WISH_DESC36	碎片不存在
LEGION_WISH_DESC37	玩家已不在軍團
LEGION_WISH_DESC38	你所贈送的玩家願望已經實現
STR_JUNZHU	領主
STR_WUJIANG	武將
STR_DROP	掉落
NEED_MORE_STAR	可用星星不夠
UPGRADE_SUCC	升級成功
SKILL_SLOT_NOT_OPEN	技能槽未開啟
SKILL_NOT_OPEN	當前技能尚未開放
SKILL_SLOT_CANNOT_UPGRADE	該技能槽未激活，無法強化
SKILL_SLOT_DESC_1	升級成功概率不足100%，是否升級？
NO_SKILL	該寶物沒有技能
STR_NEED_VIP	vip等級不足是否儲值？
STR_CONFIRM_TOBUY	是否購買
STR_LAST_LOGIN	最後登入
BUY_AND_GET	購買後獲得武將
STR_DIAN	點
AUTO_CAN_GET	搜索可獲得
FIGHTING_UNLOCK	戰勝後搜索可獲得
MAYBE_GET	可能掉落
HAD_GET	已經獲得
SPECIAL_DROP	特殊掉落
STR_ROLELIST_TITLE	武 將
STR_RESOLVE_ALL	批量分解
STR_EVERYDAT_AWARD	每 日 獎 勵
TO_BE_EXPECTED	敬請期待
TITLE_WJSX	武將屬性
TITLE_ZBXZ	裝備選擇
TITLE_XB	軍 隊
TITLE_TM	天命
TITLE_ZBXX	裝備信息
TITLE_WJXZ	武將選擇
TITLE_WJSJ	武將升級
TITLE_ZBSX	裝備升星
TITLE_ZBCC	裝備傳承
TITLE_BSXQ	寶石鑲嵌
TITLE_JCSX	戰鬥屬性
TITLE_ZDSX	附加屬性
TITLE_ZBCJ	拆  解
TITLE_JN	技能
TITLE_YF	緣分
TITLE_TF	天賦
TITLE_PZTS	品質提升
TITLE_ZBJL	部位精煉
ROLE_DESC1	（突破後激活）
ROLE_DESC2	後
ROLE_DESC3	親，已經滿級了
ROLE_DESC4	當前沒有裝備拿來吞噬
ROLE_DESC5	已經沒有武將可以分解了！
ROLE_DESC6	你有%s件裝備可以直接傳承，花費%s金幣，是否直接傳承？
ROLE_DESC7	已經是最好的裝備了！
ROLE_DESC8	已經是最好的寶石了！
ROLE_DESC9	是否分解高品質武將？ 
ROLE_DESC10	你已經沒寶石可裝備了！
ROLE_DESC11	羈絆後，武將將無法上陣！是否繼續羈絆？
ROLE_DESC12	封 將
ROLE_DESC13	封 將 進 階
ROLE_DESC14	預覽
ROLE_DESC15	再升
ROLE_DESC16	紅將
ROLE_DESC17	金將
ROLE_DESC18	沒有符合條件的武將
ROLE_DESC19	階
ROLE_DESC20	下一階 
ROLE_DESC21	已升至最高階
ROLE_DESC22	提升至紅將技能
ROLE_DESC23	提升至金將技能
ROLE_DESC24	已升至金階
ROLE_DESC25	封將預覽
ROLE_DESC26	已 滿 階
ROLE_DESC27	階變
ROLE_DESC28	橙將轉盤
ROLE_DESC29	紅將轉盤
ROLE_DESC30	累計獲取
ROLE_DESC31	抽一次
ROLE_DESC32	抽十次
ROLE_DESC33	封神轉盤排行
ROLE_DESC34	抽獎%d次以上可爭奪排行獎勵，活動結束後通過郵件發放排行獎勵
ROLE_DESC35	本輪剩餘時間
ROLE_DESC36	無人上榜
ROLE_DESC37	本屆排行活動已結束，敬請期待下屆活動開啟!
ROLE_DESC38	封將技能預覽
STR_ENCLOSURE	附 件
SHIPPER_DELIVERY_TIMES	運鏢次數
SHIPPER_ROB_TIMES	劫鏢次數
SHIPPER_START	開始運送
SHIPPER_INFO_1	提示：每日首次鑽石刷新必得
SHIPPER_INFO_2	12:00-14:0018:00-20:00
SHIPPER_INFO_3	期間護送軍資,收益加成50%
SHIPPER_INFO_4	預計收益
SHIPPER_INFO_5	紅色物資
SHIPPER_INFO_6	兌換值
SHIPPER_INFO_7	兌換值可兌換紅色物資
SHIPPER_INFO_8	鏢車兌換
SHIPPER_INFO_9	你已經是紅色物資了
SHIPPER_INFO_10	鑽石刷新+%s兌換值
SHIPPER_SELECT	選擇物資
SHIPPER_PLUNDER_TIME	掠奪冷卻中：
SHIPPER_PLUNDER_TIMES	被掠奪：
SHIPPER_CAN_PLUNDER	可掠奪：
SHIPPER_CANNOT_PLUNDER	自己的鏢車不可掠奪
SHIPPER_PLUNDER	掠  奪
SHIPPER_CLEAR_PLUNDER_TIME	是否花費%d鑽石，立即清除掠奪冷卻時間
SHIPPER_FINISH	是否花費%d鑽石，立即完成護送的當前軍資？
SHIPPER_NO_FREE_TIMES	今日運鏢次數已用完
SHIPPER_LOSE_GOLD	損失天命石：
SHIPPER_GET_GOLD	獲得天命石：
SHIPPER_NO_LOSE	未損失資源
SHIPPER_NO_PLUNDER	未掠奪到資源
SHIPPER_GET_AWARD	獲得以下獎勵
SHIPPER_DE	的
REFRESH_CASH	鑽石刷新
REFRESH_FREE	免費刷新
SHIPPER_SUCC	你成功運送了
SHIPPER_PLUNDER_SUCC	你掠奪成功獲得了
DAY_TASK	每 日
MAIN_TASK	成 就
LAND_TASK	天 下
TASK	任  務
RIDE_1	乘  騎
RIDE_2	孵化龍蛋
ROLESKILL	武將技能
GOTO_GET	前去獲取
PLAYER_SKILL_UPGRADE	強  化
GOTO_GET_STAR	獲取星星
EXCHANGEROLE	換 將 變 化
SKILL_UPGRADE_DES1	點擊可切換其他龍
SKILL_UPGRADE_DES2	卡槽等級+1，技能效果提升
SKILL_UPGRADE_DES3	所需材料：
CURR_EQUIP	當前裝備
NO_EQUIP	當前沒有裝備
UPGRADE_GET_EFFECT	強化後獲得%d級技能效果
EQUIP_SKILL_GET_MAX	裝備技能獲得滿級效果
STR_COPY_TIMES	副本次數
WORLD_WAR_HELP_DESC1	積分賽中，根據玩家勝負增減玩家積分，積分越高，越可能進入晉級賽
WORLD_WAR_HELP_DESC2	積分賽結束後，積分前32名自動進入晉級賽，與其他晉級玩家進行5局3勝制比賽，勝利的玩家晉級下一輪比賽，失敗的直接淘汰，直至決出冠軍
WORLD_WAR_HELP_DESC3	晉級賽每局開始前，參賽玩家都可以進行排兵佈陣，查看對手上局的戰鬥力和佈陣，來進行佈陣調整
WORLD_WAR_HELP_DESC4	晉級賽期間，每一輪比賽玩家均可選擇支持一位參賽玩家，若被選擇的玩家成功晉級，則將獲得大量金幣
WORLD_WAR_HELP_TITLE1	積分賽
WORLD_WAR_HELP_TITLE2	晉級賽
WORLD_WAR_HELP_TITLE3	佈陣說明
WORLD_WAR_HELP_TITLE4	支持
RANK_TITLE_1	當前排名
RANK_TITLE_2	上屆霸主
BATTLE_LIST	戰鬥記錄
AWARD_TITLE_1	排名獎勵
AWARD_TITLE_2	每日獎勵
LOOK_UP_EM	查看佈陣
CHALLENGE_1	挑  戰
CHANGE_ONE	換一個
HAD_SUPPORT_TIMES	你已支持%d場比賽
SCORE	積分：
SERVER	伺服器：
FU	服
FU_NUM	服數：
FU_1	（%d服）
STR_NAME	姓名
NAME	姓名：
ROUND	場次
ROUND_1	場  次
CLOSE_1	關  閉
TEAM_1	戰隊
TEAM_2	對  手
PRICE	身價
RESULT_1	結  果
WORLD_WAR_DESC_100	我要爭霸
REPLAY_1	回  放
REVENGE_1	復  仇
FEATS_WALL_TITLE_1	戰無不勝
FEATS_WALL_TITLE_2	高高在上
FEATS_WALL_TITLE_3	戰績累累
FEATS_WALL_TITLE_4	我是王者
FEATS_WALL_TITLE_5	世有伯樂
GET_AWARD_DESC	獲得獎勵:
GET_AWARD_CONDITION	獲取條件:
MY_REPLAY	我的戰報
MY_SUPPORT	我的支持
SUPPORT_INFO	支持詳情
SUPPORT_CAN_GET	支持者勝利後獲得%d榮譽令牌
KNOCK_OUT_0	你未能進入32強
KNOCKOUT_ROUND_DESC	淘汰賽第%d輪
PROMOTION_DESC_1	恭喜你晉級%d強！
PROMOTION_DESC_2	恭喜你晉級半決賽！
PROMOTION_DESC_3	恭喜你晉級決賽！
PROMOTION_DESC_4	恭喜獲得武聖！
STR_OFFICE	官職
STR_OFFICE_SALARY	官職俸祿
BUY_TIMES_CASH	是否花費%d鑽石購買一次？
STR_PRIVILEGE	特 權
STR_SETTLEMENT_AWARD	結算獎勵
COUNTRY_NAME_1	魏
COUNTRY_NAME_2	蜀
COUNTRY_NAME_3	吳
COUNTRY_KING_1	魏王
COUNTRY_KING_2	蜀王
COUNTRY_KING_3	吳王
COUNTRY_KING_11	魏  王
COUNTRY_KING_12	蜀  王
COUNTRY_KING_13	吳  王
STR_DEFEND_NEWLINE	防%s守
STR_ATTACK_NEWLINE	進%s攻
POSITION_RAISE_TO	官職升至：
POSITION_FALL_TO	官職降至：
POSITION_UNCHANGED	官職不變
SELECT_COUNTRY	選擇國家
STR_I_AGREE	我願意
COUNTRY_SELECT_INFO_1	騷年，隨緣而動，我就送你一份
COUNTRY_SELECT_INFO_2	大禮！大禮！大禮！
COUNTRY_SELECT_INFO_3	 重要的事說三遍。
COUNTRY_INFO	國家信息
COUNTRY_HONOR	國家榮譽
COUNTRY_WAREHOUSE	國庫
GOTO_KINGCITY	前往皇城
STR_MY_OFFICE	我的官職：
STR_COUNTRY_WAR	國  戰
COUNTRY_INFO_1	周三  周六
COUNTRY_INFO_2	20:00-20:45開啟
POSITION_PEOPLE_NUM	官職人數
MIN_FIGHTFORCE	最低戰鬥力
POSITION_AWARD	官職獎勵
POSITION_AWARD_EVERYDAY	官 職 獎 勵
COUNTRY_OFFICE_AWARDS_1	官職獎勵每日22:00通過郵件發放
COUNTRY_OFFICE_AWARDS_2	具體官職獎勵如下：
SIGN_TITLE	%s月簽到獎勵
SIGN_BTNTX1	簽 到
SIGN_BTNTX2	補 簽
SIGN_BTNTX3	領 獎
SIGN_BTNTX4	獎
SIGN_DESC1	今日已領過獎勵
SIGN_DESC2	連續
SIGN_DESC3	天簽到獎勵
SIGN_DESC4	已連續簽到
SIGN_DESC5	天
SIGN_DESC6	今日已簽到
SIGN_DESC7	每日簽到可獲得當日獎勵
SIGN_DESC8	連續簽到可獲得豐厚獎勵
SIGN_DESC9	雙倍
SIGN_DESC10	連續
SIGN_DESC11	點擊左側物品進行簽到才能領取該獎勵！
RANKING_TITLE_1	戰鬥力排行
RANKING_TITLE_2	擂臺排行
RANKING_TITLE_3	千重樓排行
RANKING_TITLE_4	皇城排行
RANKING_TITLE_5	王者之戰
RANKING_TITLE_6	軍團排行
RANKING_SUBTITLE_1	魏 國
RANKING_SUBTITLE_2	蜀 國
RANKING_SUBTITLE_3	吳 國
JADESEAL_TITLE	帝 王 之 路
JADESEAL_DESC1	全部條件達成獎勵
JADESEAL_DESC2	累計%s星解鎖
JADESEAL_DESC3	選擇一個獎勵領取
JADESEAL_DESC4	還沒有積累到足夠的星星
JADESEAL_DESC5	品質提升
JADESEAL_DESC6	領 旨
JADESEAL_DESC7	總星星數:
JADESEAL_DESC8	功能開啟
JADESEAL_DESC9	神將
JADESEAL_DESC10	玉璽
JADESEAL_DESC11	前往關卡
JADESEAL_DESC12	請選取一個獎勵！
JADESEAL_DESC13	未滿星關卡 
JADESEAL_DESC14	點擊前往城池
JADESEAL_DESC15	全部關卡
JADESEAL_DESC16	普通關卡
JADESEAL_DESC17	精英關卡
JADESEAL_DESC18	當前階段已通關，快去探索新的挑戰！
DIAN_CHIP	·碎片
OPEN_RAIDS	戰勝後開啟掃蕩
RANKING_COM_YESTERDAY	比昨天
RANKING_COM_ROUND	比上屆
RANKING_NOFIND	未入榜
RANKING_NOCOUNTRY	無國籍人士
RANKING_NOCOUNTRY_TIP	您還沒有加入國家！
NO_OWNER	暫時無人佔領！
ONE_HOUR_GET	每小時獲得
ONE_MINUTE_GET	每分鐘可能獲得
NOT_CONSUMED	（搶奪失敗不會消耗）
FIRST_BLOOD	首殺獎勵
RANKING_SUBTITLE_4	當前排名
RANKING_SUBTITLE_5	上屆排名
RANKING_SELFRANK	我的排名：
SETTING_INFO_TITLE	領主信息
SETTING_INFO_LV	等級：
SETTING_INFO_GUILDNAME	所屬軍團：
SETTING_INFO_GUILDLEVEL	軍團等級：
SETTING_INFO_EMPTY	 無
SETTING_INFO_SERVERNAME	伺服器：
SETTING_INFO_USERID	領主ID：
SETTING_INFO_BTN1	更換暱稱
SETTING_INFO_BTN2	更換頭像
SETTING_INFO_BTN3	兌換碼
SETTING_INFO_BTN4	系統設置
SETTING_INFO_BTN5	換頭像框
SETTING_INFO_DESC	是否花費%d鑽石更換暱稱
SETTING_CHANGENAME_TITLE	尊姓大名
SETTING_CHANGENAME_ALREADYUSE	暱稱已被使用
SETTING_CHANGENAME_ALREADYUSE_1	修改失敗，當前您正在使用該暱稱
SETTING_CHANGEHEAD_TITLE	選擇頭像
SETTING_SYSTEM_PUSHTEXT	推播設置
PAY	儲值
FATE_TAKEOUT	解 除
FATE_ALREADY	已上陣
FATE_ASSIST	羈 絆
FATE_ASSIST_SUCCEESS	羈絆成功
FATE_GET	獲 取
STR_CURR_DAMAGE	當前傷害
