Key	文本内容
text_descDress_10	10階部隊進階軍械，可合成進階勛章（3合1）
text_heroNameId_1001	綠衣劍士
text_heroNameId_1002	蘿莉射手
text_heroNameId_2001	野豬騎士
text_heroNameId_2002	風語者
text_heroNameId_3001	血斧戰士
text_heroNameId_3002	蘿莉法師
text_heroNameId_5001	森語國王
text_heroNameId_5002	森語魔女
text_heroNameId_5003	巨錘矮人
text_heroNameId_5004	火炮大師
text_heroNameId_5005	娜迦女王
text_heroNameId_5006	美杜莎
text_heroNameId_5007	聖光騎士
text_heroNameId_5008	光明聖女
text_heroNameId_5009	戰鬥法師
text_heroNameId_5010	黑暗聖女
text_heroNameId_5011	海盜屠夫
text_heroNameId_5012	皇家御廚
text_heroNameId_5013	法老
text_heroNameId_5014	埃及豔后
text_heroNameId_5015	聖騎士
text_heroNameId_5016	大法師
text_heroNameId_5017	巨盾守衛
text_heroNameId_5018	銀月射手
text_heroNameId_5019	末法騎士
text_heroNameId_5020	守墓人
text_heroNameId_5021	正義之子
text_heroNameId_5022	奇特博士
text_heroNameId_5023	獅鷲騎士
text_heroNameId_5024	精靈綠箭俠
text_heroNameId_5025	湛藍騎士
text_heroNameId_5026	人魚公主
text_heroNameId_5027	死亡大帝
text_heroNameId_5028	緋龍女巫
text_heroNameId_5029	地龍之主
text_heroNameId_5030	上古龍法
text_heroNameId_5031	狂龍騎士
text_heroNameId_5032	龍母
text_heroNameId_7001	月神
text_heroNameId_7002	暗夜之子
text_heroNameId_7003	泰坦
text_heroNameId_7004	混沌領主
text_heroNameId_10000	領主
text_itemGroupNameId_10000001	隨機史詩英雄碎片
text_itemGroupNameId_10000002	隨機神話英雄碎片
text_itemGroupNameId_10000003	隨機遠古英雄碎片
text_itemGroupNameId_10000011	隨機史詩英雄
text_itemGroupNameId_10000012	隨機神話英雄
text_itemGroupNameId_10000013	隨機遠古英雄
text_itemGroupNameId_10000016	隨機神話英雄
text_itemGroupNameId_2001	隨機普通裝備
text_itemGroupNameId_2002	隨機傑出裝備
text_itemGroupNameId_2003	隨機稀有裝備
text_itemGroupNameId_2004	隨機史詩裝備
text_itemGroupNameId_2005	隨機神話裝備
text_itemGroupNameId_2006	隨機遠古裝備
text_itemGroupNameId_2007	隨機創世裝備
text_itemGroupNameId_3001	隨機1級寶石
text_itemGroupNameId_3002	隨機鑰匙
text_itemGroupNameId_20000001	隨機普通符文
text_itemGroupNameId_20000002	隨機傑出符文
text_itemGroupNameId_20000003	隨機稀有符文
text_itemGroupNameId_20000004	隨機史詩符文
text_itemGroupNameId_20000005	隨機神話符文
text_itemGroupNameId_20000006	隨機遠古符文
text_itemGroupNameId_20000007	隨機創世符文
text_itemGroupNameId_30000001	贈送VIP1
text_itemGroupDescId_10000001	可能獲得隨機史詩英雄碎片
text_itemGroupDescId_10000002	可能獲得隨機神話英雄碎片
text_itemGroupDescId_10000003	可能獲得隨機遠古英雄碎片
text_itemGroupDescId_10000011	可能獲得隨機史詩英雄
text_itemGroupDescId_10000012	可能獲得隨機神話英雄
text_itemGroupDescId_10000013	可能獲得隨機遠古英雄
text_itemGroupDescId_10000016	可能獲得隨機神話英雄
text_itemGroupDescId_2001	可能隨機獲得普通裝備
text_itemGroupDescId_2002	可能隨機獲得傑出裝備
text_itemGroupDescId_2003	可能隨機獲得稀有裝備
text_itemGroupDescId_2004	可能隨機獲得史詩裝備
text_itemGroupDescId_2005	可能隨機獲得神話裝備
text_itemGroupDescId_2006	可能隨機獲得遠古裝備
text_itemGroupDescId_2007	可能隨機獲得創世裝備
text_itemGroupDescId_3001	可能隨機獲得1級寶石
text_itemGroupDescId_3002	可能隨機獲得寶箱鑰匙
text_itemGroupDescId_20000001	可能隨機獲得普通符文
text_itemGroupDescId_20000002	可能隨機獲得傑出符文
text_itemGroupDescId_20000003	可能隨機獲得稀有符文
text_itemGroupDescId_20000004	可能隨機獲得史詩符文
text_itemGroupDescId_20000005	可能隨機獲得神話符文
text_itemGroupDescId_20000006	可能隨機獲得遠古符文
text_itemGroupDescId_20000007	可能隨機獲得創世符文
text_itemGroupDescId_30000001	贈送VIP1（獲得60點VIP經驗）
text_territoryNameId1_1	A.聖地
text_territoryNameId1_2	A01.寶地
text_territoryNameId1_3	A02.寶地
text_territoryNameId1_4	A03.寶地
text_territoryNameId1_5	A04.寶地
text_territoryNameId1_6	A05.寶地
text_territoryNameId1_7	A06.寶地
text_territoryNameId1_8	A07.寶地
text_territoryNameId1_9	A08.寶地
text_territoryNameId1_10	A09.寶地
text_territoryNameId1_11	A10.寶地
text_territoryNameId1_12	A11.寶地
text_territoryNameId1_13	A12.寶地
text_territoryNameId1_14	A13.寶地
text_territoryNameId2_1	B.聖地
text_territoryNameId2_2	B01.寶地
text_territoryNameId2_3	B02.寶地
text_territoryNameId2_4	B03.寶地
text_territoryNameId2_5	B04.寶地
text_territoryNameId2_6	B05.寶地
text_territoryNameId2_7	B06.寶地
text_territoryNameId2_8	B07.寶地
text_territoryNameId2_9	B08.寶地
text_territoryNameId2_10	B09.寶地
text_territoryNameId2_11	B10.寶地
text_territoryNameId2_12	B11.寶地
text_territoryNameId2_13	B12.寶地
text_territoryNameId2_14	B13.寶地
text_territoryNameId3_1	C.聖地
text_territoryNameId3_2	C01.寶地
text_territoryNameId3_3	C02.寶地
text_territoryNameId3_4	C03.寶地
text_territoryNameId3_5	C04.寶地
text_territoryNameId3_6	C05.寶地
text_territoryNameId3_7	C06.寶地
text_territoryNameId3_8	C07.寶地
text_territoryNameId3_9	C08.寶地
text_territoryNameId3_10	C09.寶地
text_territoryNameId3_11	C10.寶地
text_territoryNameId3_12	C11.寶地
text_territoryNameId3_13	C12.寶地
text_territoryNameId3_14	C13.寶地
text_territoryNameId4_1	D.聖地
text_territoryNameId4_2	D01.寶地
text_territoryNameId4_3	D02.寶地
text_territoryNameId4_4	D03.寶地
text_territoryNameId4_5	D04.寶地
text_territoryNameId4_6	D05.寶地
text_territoryNameId4_7	D06.寶地
text_territoryNameId4_8	D07.寶地
text_territoryNameId4_9	D08.寶地
text_territoryNameId4_10	D09.寶地
text_territoryNameId4_11	D10.寶地
text_territoryNameId4_12	D11.寶地
text_territoryNameId4_13	D12.寶地
text_territoryNameId4_14	D13.寶地
text_territoryNameId5_1	E.聖地
text_territoryNameId5_2	E01.寶地
text_territoryNameId5_3	E02.寶地
text_territoryNameId5_4	E03.寶地
text_territoryNameId5_5	E04.寶地
text_territoryNameId5_6	E05.寶地
text_territoryNameId5_7	E06.寶地
text_territoryNameId5_8	E07.寶地
text_territoryNameId5_9	E08.寶地
text_territoryNameId5_10	E09.寶地
text_territoryNameId5_11	E10.寶地
text_territoryNameId5_12	E11.寶地
text_territoryNameId5_13	E12.寶地
text_territoryNameId5_14	E13.寶地
text_territoryNameId6_1	F.聖地
text_territoryNameId6_2	F01.寶地
text_territoryNameId6_3	F02.寶地
text_territoryNameId6_4	F03.寶地
text_territoryNameId6_5	F04.寶地
text_territoryNameId6_6	F05.寶地
text_territoryNameId6_7	F06.寶地
text_territoryNameId6_8	F07.寶地
text_territoryNameId6_9	F08.寶地
text_territoryNameId6_10	F09.寶地
text_territoryNameId6_11	F10.寶地
text_territoryNameId6_12	F11.寶地
text_territoryNameId6_13	F12.寶地
text_territoryNameId6_14	F13.寶地
text_territoryNameId7_1	G.聖地
text_territoryNameId7_2	G01.寶地
text_territoryNameId7_3	G02.寶地
text_territoryNameId7_4	G03.寶地
text_territoryNameId7_5	G04.寶地
text_territoryNameId7_6	G05.寶地
text_territoryNameId7_7	G06.寶地
text_territoryNameId7_8	G07.寶地
text_territoryNameId7_9	G08.寶地
text_territoryNameId7_10	G09.寶地
text_territoryNameId7_11	G10.寶地
text_territoryNameId7_12	G11.寶地
text_territoryNameId7_13	G12.寶地
text_territoryNameId7_14	G13.寶地
text_territoryNameId8_1	H.聖地
text_territoryNameId8_2	H01.寶地
text_territoryNameId8_3	H02.寶地
text_territoryNameId8_4	H03.寶地
text_territoryNameId8_5	H04.寶地
text_territoryNameId8_6	H05.寶地
text_territoryNameId8_7	H06.寶地
text_territoryNameId8_8	H07.寶地
text_territoryNameId8_9	H08.寶地
text_territoryNameId8_10	H09.寶地
text_territoryNameId8_11	H10.寶地
text_territoryNameId8_12	H11.寶地
text_territoryNameId8_13	H12.寶地
text_territoryNameId8_14	H13.寶地
text_territoryNameId9_1	I.聖地
text_territoryNameId9_2	I01.寶地
text_territoryNameId9_3	I02.寶地
text_territoryNameId9_4	I03.寶地
text_territoryNameId9_5	I04.寶地
text_territoryNameId9_6	I05.寶地
text_territoryNameId9_7	I06.寶地
text_territoryNameId9_8	I07.寶地
text_territoryNameId9_9	I08.寶地
text_territoryNameId9_10	I09.寶地
text_territoryNameId9_11	I10.寶地
text_territoryNameId9_12	I11.寶地
text_territoryNameId9_13	I12.寶地
text_territoryNameId9_14	I13.寶地
text_territoryNameId10_1	K.聖地
text_territoryNameId10_2	K01.寶地
text_territoryNameId10_3	K02.寶地
text_territoryNameId10_4	K03.寶地
text_territoryNameId10_5	K04.寶地
text_territoryNameId10_6	K05.寶地
text_territoryNameId10_7	K06.寶地
text_territoryNameId10_8	K07.寶地
text_territoryNameId10_9	K08.寶地
text_territoryNameId10_10	K09.寶地
text_territoryNameId10_11	K10.寶地
text_territoryNameId10_12	K11.寶地
text_territoryNameId10_13	K12.寶地
text_territoryNameId10_14	K13.寶地
text_friendRefreshTitle_1	至尊神壕
text_friendRefreshTitle_2	全服戰神
text_friendRefreshTitle_3	等級先驅
text_friendRefreshTitle_4	頂級富豪
text_friendRefreshTitle_5	本服戰神
text_friendRefreshTitle_6	升級大師
text_friendRefreshTitle_7	大富豪
text_friendRefreshTitle_8	軍團主力
text_friendRefreshTitle_9	經驗達人
text_friendRefreshTitle_10	強力輸出
text_friendRefreshTitle_11	強力守護
text_friendRefreshTitle_12	強力突破
text_friendRefreshTitle_13	陌生人
text_userTypeDesc1	通用貨幣
text_userName_gold	金幣
text_userName_cash	金鑽
text_userName_bindcash	藍鑽
text_userName_mixcash	鑽石
text_userName_food	體力
text_userName_food_red	紅色體力
text_userName_xp	經驗
text_userName_hero_exp	經驗藥水
text_userName_rune_exp	符文精華
text_userName_rune_crystal	符文結晶
text_userName_rune_crystal2	高級符文結晶
text_userName_arena	競技幣
text_userName_active	活躍幣
text_userName_soul	魂晶
text_userName_godsoul	遠古魂晶
text_userName_ntoken	平凡招募
text_userName_htoken	奢華招募
text_userName_legion	軍團幣
text_userName_legion_exp	軍團經驗
text_userName_legion_build	建設度
text_userName_legion_bonfire	篝火經驗
text_userName_smelt	隕鐵
text_userName_gtoken	英雄刷新令
text_userName_atoken	競技場門票
text_userName_egg	成就點
text_userName_digging	礦鋤
text_userName_love	愛心
text_userName_wine	朗姆酒
text_userName_sky_book	星紋卷軸
text_userName_star	星星印記
text_userName_moon	月亮印記
text_userName_sun	太陽印記
text_userName_salary	王城幣
text_userName_team	戰隊幣
text_userName_team_exp	戰隊經驗
text_userName_trial_coin	秘境積分
text_userName_rob	占地憑證
text_userName_legionwar	軍功
text_userName_vip_xp	VIP經驗
text_userName_wand	魔法棒
text_userName_staying_power	耐力值
text_userName_action_point	行動力
text_userName_rotate_score	幸運積分
text_userName_rotate_ncoin	幸運幣
text_userName_rotate_hcoin	高級幸運幣
text_userName_fate_coin	命運幣
text_userLogName_gold	金幣
text_userLogName_cash	金鑽
text_userLogName_bindcash	藍鑽
text_userLogName_mixcash	鑽石
text_userLogName_food	體力
text_userLogName_food_red	紅色體力
text_userLogName_xp	經驗
text_userLogName_hero_exp	經驗藥水
text_userLogName_rune_exp	符文精華
text_userLogName_rune_crystal	符文結晶
text_userLogName_rune_crystal2	高級符文結晶
text_userLogName_arena	競技幣
text_userLogName_active	活躍度
text_userLogName_soul	魂晶
text_userLogName_godsoul	遠古魂晶
text_userLogName_ntoken	平凡招募
text_userLogName_htoken	奢華招募
text_userLogName_legion	軍團幣
text_userLogName_legion_exp	軍團經驗
text_userLogName_legion_build	建設度
text_userLogName_legion_bonfire	篝火經驗
text_userLogName_legionwarscore	魔法積分
text_userLogName_smelt	隕鐵
text_userLogName_gtoken	英雄刷新令
text_userLogName_atoken	競技場門票
text_userLogName_egg	成就點
text_userLogName_digging	礦鋤
text_userLogName_love	愛心
text_userLogName_wine	朗姆酒
text_userLogName_sky_book	星紋卷軸
text_userLogName_star	星星印記
text_userLogName_moon	月亮印記
text_userLogName_sun	太陽印記
text_userLogName_salary	王城幣
text_userLogName_team	戰隊幣
text_userLogName_team_exp	戰隊經驗
text_userLogName_trial_coin	秘境積分
text_userLogName_rob	占地憑證
text_userLogName_legionwar	軍功
text_userLogName_vip_xp	VIP經驗
text_userLogName_wand	魔法棒
text_userLogName_staying_power	耐力值
text_userLogName_action_point	行動力
text_userLogName_rotate_score	幸運積分
text_userLogName_rotate_ncoin	幸運幣
text_userLogName_rotate_hcoin	高級幸運幣
text_userLogName_fate_coin	命運幣
text_userDesc_gold	遊戲中的普通貨幣，可以用於購買很多東西。
text_userDesc_cash	極為珍稀的貨幣，僅能通過儲值獲得，可購買珍貴道具。
text_userDesc_bindcash	在大多數情況可代替金鑽使用的珍貴貨幣。
text_userDesc_mixcash	鑽石，在消耗鑽石購買商品時，優先消耗藍鑽，藍鑽不足時將消耗金鑽。
text_userDesc_food	關卡冒險時需要消耗體力。
text_userDesc_food_red	噩夢關卡冒險時需要消耗紅色體力。
text_userDesc_xp	用於提升領主等級。
text_userDesc_hero_exp	用於提升英雄等級。
text_userDesc_rune_exp	用於符文升級。
text_userDesc_rune_crystal	用於符文商店兌換符文。
text_userDesc_rune_crystal2	用於符文商店兌換高級符文。
text_userDesc_arena	通過競技場獲得，用於競技商店兌換道具。
text_userDesc_active	通過日常任務獲得，可用於活躍度商店兌換道具。
text_userDesc_soul	普通的靈魂結晶，可以在英雄商店兌換英雄。
text_userDesc_godsoul	稀有的靈魂結晶，可以在英雄商店兌換遠古英雄。
text_userDesc_ntoken	吹響號角可招募普通的英雄，可在酒館進行平凡的招募。
text_userDesc_htoken	吹響號角可招募強大的英雄，可在酒館進行奢華的招募。
text_userDesc_legion	用於軍團商店兌換道具。
text_userDesc_legion_exp	用於軍團等級提升。
text_userDesc_legion_build	用於軍團建設度寶箱領取。
text_userDesc_legion_bonfire	用於軍團篝火等級提升。
text_userDesc_legionwarscore	用於軍團戰購買魔法卡。
text_userDesc_smelt	用於裝備商店兌換裝備。
text_userDesc_gtoken	用於刷新英雄商店。
text_userDesc_atoken	用於競技場挑戰。
text_userDesc_egg	完成主線任務可獲得，可激活成就旗幟。
