关键字	中文
TOWER_AWARD_TITLE	夺 星 奖 励
TOWER_STARAWARD_TITLE	选择加成
TOWER_RESET_NOW	是否要放弃现有进度重置？
TOWER_RESET_NO	无需重置
TOWER_TALK_1	超过%s秒可就得不到3星咯！
TOWER_TALK_2	死亡超过%s人可就得不到3星咯！
TOWER_TALK_3	每日5:00重置千层塔，可重新再战！
TOWER_TALK_4	你已通关千层塔所有关卡，真是太强了！
TOWER_NEED_STAR	星星数量不足！
TOWER_CANUSE	当前可用:
TOWER_NEED_DESC	消耗:
TOWER_AUTOEND	扫荡完成
TOWER_NEXT	确认选择
TOWER_ATTADD_DESC	点击选择属性加成（可多选）
TOWER_TOTAL_STAR	历史最高星星数为：
TOWER_DESC_TX	每5层可获得特殊宝箱
TOWER_DESC_1	历史
TOWER_DESC_2	前%s关可以扫荡！
TOWER_DESC_3	已无重置次数了！提高VIP等级可以获得额外重置次数！
TOWER_DESC_4	是否花费%s钻石重置？
TOWER_DESC_5	，可用
TOWER_DESC_6	（历史最高
TOWER_DESC_7	塔币：
TOWER_DESC_8	刷 新
TOWER_DESC_9	免费
TOWER_DESC_10	当前
TOWER_DESC_11	剩余确认次数：
TOWER_DESC_12	剩余次数不足
TOWER_DESC_13	您没有选择任何属性加成，是否消耗确认次数？
SHOP	商店
SHOP_DESC_1	积分赛挑战获胜即可获得荣誉令牌
SHOP_DESC_2	还有未购买的武将卡牌，确定刷新么？
SHOP_DESC_3	还有未购买的红色武将碎片，确定刷新么
SHOP_DESC_4	VIP越高、购买次数越多！               黑市商店每日5点重置
SHOP_DESC_5	已达购买上限
SHOP_DESC_6	今日可购买%d次
SHOP_DESC_7	目标物品
SHOP_DESC_8	稀 有 宝 箱
SHOP_DESC_9	开宝箱
SHOP_DESC_10	%s数量不足
SHOP_DESC_11	你的%s数量不足，是否花费%d钻石打开此宝箱？
SHOP_DESC_12	你是否愿意消耗%d个%s打开此宝箱？
SHOP_DESC_13	%s数量不足
SHOP_DESC_14	免费(%d)
SHOP_DESC_15	部分商品官职达到指定品阶可购买，官职商店商品每周一
STR_UPGRADE_STAR	升星
CHANGE_ROLE	换将
HAD_GOLD	拥有金币
STR_BATTLE_REPORT	战报
STR_BATTLE_REPORT1	战 报
FUSION_SUCCESS	熔炼成功
NO_CAN_USED_EQUIP	没有可用装备
FORCE_SUCCESS	打造成功
STR_SWALLOW	吞噬
BTN_AUTO_FILTER	自动筛选
SUIT_DESC_1	件效果
SUIT_DESC_2	未穿戴神器
SUIT_DESC_3	全身神器达到
SUIT_DESC_4	每个装备镶嵌4颗
SUIT_DESC_5	神器大师
SUIT_DESC_6	未穿戴装备
SUIT_DESC_7	宝石大师
SUIT_DESC_8	套装效果
SUIT_DESC_9	星
SUIT_DESC_10	级宝石
SUIT_DESC_11	精炼大师
SUIT_DESC_12	全部部位精炼达到
SUIT_DESC_13	精炼值
SUIT_DESC_14	精炼成功
SUIT_DESC_15	套装激活
SUIT_2	神器套装
SUIT_1	远古套装
SUIT_3	宝石套装
SUIT_4	精炼大师
NORMAL	普 通
ELITE	精 英
NORMAL2	普通
ELITE2	精英
RAIDS	扫    荡
RAIDS2	扫 荡
RAIDS_FIVE	扫 荡 五 次
RAIDS_TEN	扫 荡 十 次
RAIDS_AGAIN_1	再 扫 一 次
RAIDS_AGAIN_2	再 扫 十 次
RAIDS_AGAIN_3	再 扫 五 次
COMBAT	切    磋
COMBAT2	切磋
OTHER_CAMP	其他势力
PER_MIN_CAN_GET	每10分钟
GO_FIGHITING	出征关卡
ACCELERATE_PATROL	加速搜索
GAIN	收  获
GE	个
TIMES	次
REMAINDER_PATROL_TIMES	今日剩余加速搜索次数:
BEGIN	开    始
UP_PATROL_TIMES	（可提升VIP等级增加加速搜索次数）
PATROL_GET	搜索
HAD_PATROL	当前已挂机
HOUR	时
MINUTE_HAD_GET	分钟，收获如上
PATROL_-	搜索
HAD_PATROL1	已搜索
MINUTE	分
HAD_NUM	当前已有数量：%d
RAIDS_RESULT	扫荡结果
UNIT_PRICE	单价： 
GET	获得： 
ENTER_THE_NUM	请输入数量
SELL	卖  出
NUM_1	一
NUM_2	二
NUM_3	三
NUM_4	四
NUM_5	五
NUM_6	六
NUM_7	七
NUM_8	八
NUM_9	九
NUM_10	十
STR_JIAN	件
SORRY_NO_EQUIP	暂时没有可选择的装备
STR_SOLDIER_SKILL_DESC	，同时增加该武将士兵
EXTEND_BAG_NEED	扩充背包需要消耗%d钻石，是否扩充？
RESIGN_NEED	补签需要消耗%d钻石，是否补签？
SIGN_NEED_VIP	vip等级不足，提高vip等级可进行补签！
BAG	背  包
BAG_REACHED_MAX	背包已达上限
STR_ADDATT_DESC1	（对
STR_ADDATT_DESC2	级敌人的效果）
BAG_HAD_NO_EQUIPED_GEM	背包里没有可用于装备的宝石
USE	使  用
SUCCESS_SELL	出售成功
SELL_1	出  售
SELL_2	查  看
SOLD_OUT	售  罄
STR_HAD	拥有
STR_TO_BUY	确认购买
CONGRATULATION_TO_GET	恭喜获得
ACCIDENT_GET	意外获得
BLACK_SHOP_OPEN_VIP	VIP%d 永久开启
BLACK_SHOP_OPEN_VIP1	VIP0 几率开启
BLACK_SHOP_NOT_OPEN	黑市暂未开启
REFRESH_LIMIT	刷新已达上限
STR_OK	确定
STR_OK2	确  定
EXCHANGE_ROLE_DESC_1	继承等级
EXCHANGE_ROLE_DESC_2	继承士兵进阶等级
EXCHANGE_ROLE_DESC_3	替换可穿戴装备
EXCHANGE_ROLE_DESC_4	返还突破石
EXCHANGE_ROLE_DESC_5	返还强化消耗武将卡
EXCHANGE_ROLE_DESC_6	返还封将消耗
ROLE_TUPO_ACTIVE_DESC	突破%s激活
STR_PERCENT_100	1
STR_GET	领取
STR_ONDOING	未达成
STR_CANGET	可领取
STR_HAVEGET	已领取
STR_NEEDSTAR	到达:
STR_CLOSE	关    闭
MAX_FUSION_EQUIP	最多只可同时熔炼6件装备
STR_HIGH	高
STR_EXTRA_GET	额外获得
STR_HONOR	军功
STR_TOWER	功勋
STR_ARENA_1	竞技场
STR_LOOK_OVER	查 看
STR_ME_KING	朕
STR_ME	我
STR_ONEDAY_BEFORE	一天前
MINE_DES100	几天后
MINE_DES101	下点挖矿体力恢复：%s
MINE_DES102	全部挖矿体力恢复：%s
MINE_DES103	挖矿体力恢复时间：%d分钟
UNLOCK_ARENA	第%d名解锁
UNLOCK_TOWER	%d星解锁
SELECT_SERVER	点击选区
LOGIN_INFO_TX	账号等级最高服务器
ENTER_THE_GAME	进入游戏
VITALITY	活跃度
NOT_OPEN_PATROL	当前尚未通关副本
STR_AREA	区
STR_RETURN	返回
STR_RETURN_1	返  回
STR_TAME	驯  养
ACTIVE_ACHIEVE	活跃度达到
HAVE_NO_GOD	无此神器属性
STR_COUNT	次数
STR_NOTOPEN	未开启
GAME_NOTICE	游戏公告
FIRSTRECHARGE_DES1	赵云、夏侯渊、甘宁、公孙瓒
FIRSTRECHARGE_DES2	四选一！
BATTLE_FAILURE_INFO	战乱不止，民不聊生，百姓期待王者
STR_STATISTICS	统  计
STR_HAVESOUL	成功分解%s张%s卡牌获得%s将魂
STR_RESOLVE_ONES	成功分解1张%s获得%s将魂
SELL_GOD_EQUIP	当前装备为神器，是否出售？
MAX_BAG_EQUIP	装备容量：
SELL_ORANGE_EQUIP	当前装备为高品质装备，是否出售？
MERGE_DESTINY_DESC	高级天命石只在天命+10之后可用，是否继续合成？
MERGE_DESTINY_LIMIT_DESC	需要%s级才能合成高级天命石！
STR_COUNTER_RELATION1	克制关系
STR_COUNTER	克制
STR_COUNTER_INFO_1	克制效果
STR_COUNTER_INFO_2	攻击力增加20%
STR_COUNTER_INFO_3	防御力增加20%
PROFESSION_NAME1	物攻
PROFESSION_NAME2	法攻
PROFESSION_NAME3	防御
PROFESSION_DESC1	移动速度中等，可以吸引两个近身攻击兵种攻击，攻击骑兵时会造成更多的伤害，但被远程攻击会承受更多的伤害。
PROFESSION_DESC2	移动速度慢，攻击速度快，攻击步兵时会造成更多的伤害，但被骑兵攻击会承受更多的伤害。
PROFESSION_DESC3	移动速度快，当前方没有其他兵种阻拦时会绕到敌人后方进行攻击，攻击远程时会造成更多的伤害，但被步兵攻击会承受更多的伤害。
PROFESSION_TITLE	兵种：
PROFESSION2_DESC1	近身攻击兵种
PROFESSION2_DESC2	远程攻击兵种
PROFESSION2_DESC3	近身攻击兵种
PROFESSION3_DESC1	步兵
PROFESSION3_DESC2	远程
PROFESSION3_DESC3	骑兵
STR_SWALLOW_SUCC	吞噬成功
ACTIVE_AWARD	活跃度礼包
THIEF_HAD_RAN	山贼已经跑了
EXTEND_BAG_SUCC	扩展背包成功
EXTEND_BAG	扩展背包
EQUIP_SELECT_INFO_1	一次最多只能选择%d件装备
CHALLENGE_NOT_ENOUGH	挑战次数不足
CURR_AVTIVE	 ( 当前激活 )
LEGION_ID	军团ID
LEGION_FIND	查 找
LEGION_NAME	军团名称
LEGION_ICON	军团图标
LEGION_ICON_TITLE	军 团 图 标
LEGION_CREATE	创建军团
LEGION_JION	加入军团
LEGION	军团
LEGION_TITLE	军 团
LEGION_MEMBER_TITLE	军 团 大 厅
LEGION_CREATE_TITLE	创 建 军 团
LEGION_JION_TITLE	加 入 军 团
LEGION_SET	军团设置
LEGION_SET_TITLE	军 团 设 置
LEGION_PUB	军团公告
LEGION_PUB_CHANGE	修改公告
LEGION_PUB_CHANGE_TITLE	修 改 公 告
LEGION_PUB_DEFAULT	这个团长很懒什么都没留下
LEGION_APPLY_LIST	入 团 申 请
LEGION_APPLY_LIST_DESC1	 暂 时 没 有 申 请
LEGION_DISMISS	解散军团
LEGION_POS	军团职位
LEGION_POS1	军团长
LEGION_POS2	副军团长
LEGION_POS3	军师
LEGION_POS4	团员
LEGION_LOG	军团日志
LEGION_LOG_TITLE	军 团 日 志
LEGION_LOG2	日 志
LEGION_LV	军团等级
LEGION_MEMBER	成员
LEGION_LIMIT	%s开启
LEGION_CHANGE_ICON	修 改
LEGION_NAME_LIMIT	军团名称不能超过6个字
LEGION_ID_LIMIT	请输入军团ID
LEGION_LV_LIMIT	需要领主%s级
LEGION_LV_LIMIT2	需要军团%s级
LEGION_APPLY_BTN_DESC1	立即加入
LEGION_APPLY_BTN_DESC2	申请加入
LEGION_APPLY_BTN_DESC3	撤销申请
LEGION_APPLY_MAX	已达到申请最大上限
LEGION_MAMBER_MAX	军团成员已满
LEGION_APPLY_TIME_NEED	还需要%d小时才能加入军团
LEGION_REVOKE_SUC	撤销成功
LEGION_SEARCH_NONE	此军团不存在，请重新查找
LEGION_ACTIVE	军团活跃
LEGION_MEM_LV	领主等级
LEGION_MEM_NAME	领主名字
LEGION_MEM_ACTIVE	七日活跃
FIGHTFORCE	战斗力
LEGION_MANAGE	管 理
LEGION_INFO	军团信息
LEGION_INFO_TITLE	军 团 信 息
LEGION_QUIT	退出军团
LEGION_MEMBER_INFO_TITLE	成 员 信 息
LEGION_INFO_DESC	成员活跃度每增加1点，军团建设值增加1点
LEGION_LEADER_CANNT_QUIT	军团长不能退出军团！
LEGION_LEADER_CANNT_QUIT2	你是弹劾发起人，暂时无法退离军团
LEGION_QUIT_SUC	你已离开军团
LEGION_QUIT_CONFIRM_INFO	退出军团%d小时内不能再次加入军团，确认退出？
LEGION_QUIT_CONFIRM_INFO2	%d小时内无法退出新加入的军团
LEGION_DISMISS_DESC1	是否确定解散军团？
LEGION_DISMISS_DESC2	该操作无法撤回！
LEGION_DISMISS_CONFIRM	仍要解散
LEGION_SETTING_PUB_SUC	公告修改成功
LEGION_SETTING_PUB_FAIL	公告文字不能多于【%d】个
LEGION_APPLY_TYPE1	所有人都可以加入
LEGION_APPLY_TYPE2	需要申请加入
LEGION_APPLY_TYPE3	关闭加入
LEGION_LV_LIMIT_DESC	请重新输入一个%d-%d之间的整数
LEGION_CHANGE_ICON_2	修改图标
LEGION_APPLY_DESC	军团申请
LEGION_APPLY_LV	最小领主等级
LEGION_SETTING_SUC	军团设置成功
LEGION_MEMBER_DESC	军团成员数量
LEGION_APPLY_SUC_DESC	接 受
LEGION_APPLY_REFUSE	拒 绝
LEGION_KICK	请 离
LEGION_KICK2	该玩家为%d小时内登录过的活跃用户，请离需要消耗%d点军团活跃度，确定请离么？
LEGION_KICK3	军团活跃度不足，无法请离
LEGION_KICK_SUC	该玩家已被请离
LEGION_CHANGEPOS	任 免
LEGION_CHANGEPOS_SUC	【%s】现在已经是【%s】了
LEGION_CHANGEPOS_SUC1	【%s】已经是【%s】了
LEGION_MAXNUM	人数已满
LEGION_SERVER_ERROR_101	已存在此军团名称，换个更洋气的吧！
LEGION_SERVER_ERROR_103	任命/踢人时, 人已被踢或则退出军团
LEGION_SERVER_ERROR_106	请求加入军团时, 不满足军团等级限制
LEGION_SERVER_ERROR_107	你无相关权利，请重新打开界面
LEGION_SERVER_ERROR_108	批准/驳回申请时, 成员已加入军团
LEGION_SERVER_ERROR_109	玩家已加入其它军团
LEGION_SERVER_ERROR_110	任命时, 该职务人数已满
LEGION_SERVER_ERROR_118	玩家已撤销了申请
LEGION_ERROR_1	弹窗提示VIP等级不足，是否充值?
LEGION_ERROR_2	军团名称不能为空
LEGION_ACTIVITY	军团活动
LEGION_LEVELS	军团副本
LEGION_ACTIVITY_TITLE_TX	军 团 活 动
LEGION_ACTIVITY_BOON_TITLE	军 团 红 包
LEGION_ACTIVITY_BOON_AWARD_NAME	红包奖励：
LEGION_ACTIVITY_BOON_ONE	开红包
LEGION_ACTIVITY_BOON_TEN	开10次
LEGION_ACTIVITY_BOON_DESC	完成每日必做，获得免费红包
LEGION_ACTIVITY_SHAKE_DESC1	军团等级越高，金钱果提供的金币越多
LEGION_ACTIVITY_SHAKE_DESC2	我的摇钱次数：
LEGION_ACTIVITY_SHAKE_DESC3	军团金钱果：
LEGION_ACTIVITY_SHAKE_DESC4	下次金钱果重置：
LEGION_ACTIVITY_SHAKE_DESC5	颗
LEGION_ACTIVITY_SHAKE_TITLE	军 团 摇 钱 树
LEGION_ACTIVITY_SHAKE_BTN_TX	摇一摇
LEGION_ACTIVITY_MERCENARY_TITLE	佣 兵 营 地
LEGION_ACTIVITY_MERCENARY_DESC1	武将等级越高，获取的金币越多。VIP越高可派出的武将数量越多。派出的武将在试练之地中可供其他玩家借用。
LEGION_ACTIVITY_MERCENARY_DESC2	守营时间：
LEGION_ACTIVITY_MERCENARY_DESC3	累计收入：
LEGION_ACTIVITY_MERCENARY_DESC4	成功派出<%s>
LEGION_ACTIVITY_MERCENARY_DESC5	<%s>在佣兵营地驻守<%s>，共获得%s金币。
LEGION_ACTIVITY_MERCENARY_DESC6	雇佣收入:
LEGION_ACTIVITY_MERCENARY_BTN_TX1	立即归队
LEGION_ACTIVITY_MERCENARY_BTN_TX2	派出佣兵
LEGION_ACTIVITY_ROLELIST_TITLE	佣 兵 列 表
LEGION_ACTIVITY_MERCENARY_BTN_TX3	派 出
LEGION_ACTIVITY_TRIAL_TITLE	试 炼 之 地
LEGION_ACTIVITY_TRIAL_DESC2	今日剩余
LEGION_ACTIVITY_TRIAL_DESC3	基本奖励
LEGION_ACTIVITY_TRIAL_DESC4	夺星奖励
LEGION_ACTIVITY_TRIAL_DESC5	%d秒内胜利
LEGION_ACTIVITY_TRIAL_DESC6	几率获得
LEGION_ACTIVITY_TRIAL_DESC7	一定获得
LEGION_ACTIVITY_TRIAL_DESC8	宝箱奖励
LEGION_ACTIVITY_TRIAL_DESC9	当前拥有%d
LEGION_ACTIVITY_TRIAL_DESC10	兑换
LEGION_ACTIVITY_TRIAL_DESC11	当前拥有的星星数量不足
LEGION_ACTIVITY_TRIAL_DESC12	是否愿意消耗%d颗星星兑换%s？
LEGION_ACTIVITY_TRIAL_BTN_TX1	军团开黑
LEGION_ACTIVITY_TRIALSTAR_TITLE	夺 星 奖 励
LEGION_ACTIVITY_TRIALSTAR_DESC1	当前对手和奖励级别：%s
LEGION_ACTIVITY_TRIALSTAR_DESC2	当前星星数：
LEGION_ACTIVITY_TRIALSTAR_DESC3	达到
LEGION_ACTIVITY_TRIALSTAR_DESC4	即可领取
LEGION_ACTIVITY_TRIALSTAR_DESC5	敌方
LEGION_ACTIVITY_1	红包数量不足
LEGION_ACTIVITY_2	树上没有果子了，等一会儿再来吧。
LEGION_ACTIVITY_3	今天你已经摇了太多次了！
LEGION_ACTIVITY_4	恭喜获得%s金币
LEGION_ACTIVITY_5	冷却：
LEGION_ACTIVITY_6	最多只能雇佣2个英雄
LEGION_ACTIVITY_7	剩余挑战次数不足。
LEGION_ACTIVITY_8	正在做为佣兵的英雄不能下阵
LEGION_ACTIVITY_9	点 击 进 入
LEGION_ACTIVITY_10	（等级高过%d级）
LEGION_ACTIVITY_11	无法雇佣武将等级高于自身领主等级%d级以上的武将
LEGION_GET	获得<%s>*<%s>
LEGION_LEVELS_DM	伤害奖励
LEGION_LEVELS_SHOP	副本商店
LEGION_LEVELS_NUMS	今日可挑战次数：%s
LEGION_LEVELS_NUMS1	今日可挑战次数：
LEGION_LEVELS_DESC1	打败前一个军团解锁
LEGION_LEVELS_DESC2	后自动重置
LEGION_LEVELS_DESC3	挑战奖励
LEGION_LEVELS_DESC4	击杀奖励
LEGION_LEVELS_DESC5	剩余挑战次数：
LEGION_LEVELS_DESC6	通关第
LEGION_LEVELS_DESC7	章可以获取
LEGION_LEVELS_DESC9	副本已被重置。
LEGION_LEVELS_DESC10	挑战次数不足
LEGION_LEVELS_DESC11	累计伤害达到%s
LEGION_LEVELS_DESC13	是否花费%d钻石，购买一次挑战次数，今日还可购买%d次
LEGION_LEVELS_DESC14	今日购买次数已用尽！明天再来
LEGION_LEVELS_DESC15	已击杀
LEGION_LEVELS_DESC16	已被击杀！！
LEGION_LEVELS_DESC17	通过%s宝箱你拿走!
LEGION_LEVELS_DESC18	其他军团成员正在攻打副本，请您稍后再尝试攻打
LEGION_LEVELS_DESC19	当前章节已通关！！
LEGION_LEVELS_DESC20	人数收益加成
LEGION_LEVELS_DESC21	还剩
LEGION_LEVELS_DESC22	挂机中...
LEGION_LEVELS_DESC23	退出战队
LEGION_LEVELS_DESC24	挂机仓库
LEGION_LEVELS_DESC25	等待加入
LEGION_LEVELS_DESC26	奖励
LEGION_LEVELS_DESC27	挂机大厅
LEGION_LEVELS_DESC29	创建战队
LEGION_LEVELS_DESC30	快速加入
LEGION_LEVELS_DESC28	剩余
LEGION_LEVELS_DESC31	点击加入
LEGION_LEVELS_DESC32	挂机仓库
LEGION_LEVELS_DESC33	仓位
LEGION_LEVELS_DESC34	收取奖励
LEGION_LEVELS_DESC35	今日时间已用完
LEGION_LEVELS_DESC36	正在挂机中...
LEGION_LEVELS_DESC37	战队
LEGION_DESC1	退 团
LEGION_DESC2	军团人数：
LEGION_DESC3	今天活跃人数：
LEGION_DESC4	军团排名
LEGION_DESC5	军团需要团员完成每日任务获得活跃值来提升军团等级
LEGION_DESC6	确定要将军团长转让给他人？
LEGION_DESC7	军团还未开放
LEGION_DESC8	加入军团可以雇佣军团成员佣兵
LEGION_DESC9	你的军团等级还没到%d级
LEGION_DESC10	你今日可雇佣的人数已用完
LEGION_DESC11	你今日可雇佣的人数不够
LEGION_DESC12	查 看
LEGION_DESC13	成功加入军团
LEGION_MENBER_DES1	活跃度：%d
LEGION_MENBER_DES2	等级
LEGION_MENBER_DES3	战斗力
LEGION_MENBER_DES4	职务
LEGION_MENBER_DES5	活跃度
LEGION_MENBER_DES6	团
LEGION_MENBER_DES7	副
LEGION_MENBER_DES8	师
LEGION_MENBER_DES9	确定要请离该玩家么？
LEGION_MENBER_DES10	确定要退出军团么？
LEGION_MENBER_DES11	难度%d
LEGION_MENBER_DES12	首次免费）
LEGION_MENBER_DES13	（
LEGION_MENBER_DES14	距弹劾下台：
LEGION_MENBER_DES15	弹 劾
LEGION_MENBER_DES16	弹 劾 团 长
LEGION_MENBER_DES17	团长
LEGION_MENBER_DES18	%d小时
LEGION_MENBER_DES19	内仍未上线，则被降为团员，您被提升为团长
LEGION_DONATE_TITLE	军 团 建 设
LEGION_DONATE_DESC1	今日建设
LEGION_DONATE_DESC2	军团经验
LEGION_DONATE_DESC3	军团币
LEGION_DONATE_DESC4	建设进度
LEGION_DONATE_DESC5	建设
LEGION_DONATE_DESC6	当前建设人数
LEGION_DONATE_DESC7	可建设次数
LEGION_DONATE_DESC8	建设记录
LEGION_DONATE_DESC9	建设度达到
LEGION_DONATE_DESC10	是否花费%d%s进行军团建设？
LEGION_DONATE_DESC11	军团建设次数不足，提高vip可获得更多建设次数！
LEGION_TRIAL_DESC1	探索一次
LEGION_TRIAL_DESC2	自动探索
LEGION_TRIAL_DESC3	一
LEGION_TRIAL_DESC4	二
LEGION_TRIAL_DESC5	三
LEGION_TRIAL_DESC6	无倍率加成
LEGION_TRIAL_DESC7	x %s
LEGION_TRIAL_DESC8	奖励倍率：
LEGION_TRIAL_DESC9	奖励积分：
LEGION_TRIAL_DESC10	 +%s
LEGION_TRIAL_DESC11	再获取
LEGION_TRIAL_DESC12	个食物可获奖
LEGION_TRIAL_DESC13	你没有探索次数了
LEGION_TRIAL_DESC14	今日还可探索
LEGION_TRIAL_DESC15	次
LEGION_TRIAL_DESC16	奖励领取
LEGION_TRIAL_DESC17	再想想
LEGION_TRIAL_DESC18	领    取
LEGION_TRIAL_DESC19	食 物 重 置
LEGION_TRIAL_DESC20	重    置
LEGION_TRIAL_DESC21	重置为随机食物
LEGION_TRIAL_DESC22	消耗：
LEGION_TRIAL_DESC23	本次免费
LEGION_TRIAL_DESC24	倍率加成
LEGION_TRIAL_DESC25	成  就
LEGION_TRIAL_DESC26	一条
LEGION_TRIAL_DESC27	上的食物相同
LEGION_TRIAL_DESC28	奖励倍率
LEGION_TRIAL_DESC29	开始探索
LEGION_TRIAL_DESC30	停止探索
LEGION_TRIAL_DESC31	我这全是好东西
LEGION_TRIAL_DESC32	买到就是
LEGION_TRIAL_DESC33	赚！
LEGION_TRIAL_DESC34	陪我玩玩，根据表现
LEGION_TRIAL_DESC35	给你
LEGION_TRIAL_DESC36	额外奖励！
LEGION_TRIAL_DESC37	特惠价：
LEGION_TRIAL_DESC38	原价：
LEGION_TRIAL_DESC39	你的奇遇时间已经结束了
LEGION_TRIAL_DESC40	你的金币不足
LEGION_TRIAL_DESC41	购 买
LEGION_TRIAL_DESC42	已购买
LEGION_TRIAL_DESC43	已结束
LEGION_TRIAL_DESC44	开始战斗
LEGION_TRIAL_DESC45	此人很强大，可寻求军团佣兵的帮助
LEGION_TRIAL_DESC46	基础奖励：
LEGION_TRIAL_DESC47	战斗表现：
LEGION_TRIAL_DESC48	额外奖励：
LEGION_TRIAL_DESC49	领取奖励
LEGION_TRIAL_DESC50	已领取
LEGION_TRIAL_DESC51	正在探索中
LEGION_TRIAL_DESC52	没有奇遇事件
LEGION_TRIAL_DESC53	探索中请勿操作
LEGION_TRIAL_DESC54	似乎没找到什么有用的东西
LEGION_TRIAL_DESC55	探索中
LEGION_TRIAL_DESC56	一键探索
LEGION_WISH_DESC1	武将碎片军团赠送！
LEGION_WISH_DESC2	剩余赠送次数：
LEGION_WISH_DESC3	剩余许愿次数：
LEGION_WISH_DESC4	本周可赠送次数：
LEGION_WISH_DESC5	我 要 许 愿
LEGION_WISH_DESC6	收 取
LEGION_WISH_DESC7	可领：%d
LEGION_WISH_DESC8	已实现
LEGION_WISH_DESC9	暂时没有人许愿
LEGION_WISH_DESC10	许 愿
LEGION_WISH_DESC11	满足条件的武将可许愿获取碎片：
LEGION_WISH_COLOR_1	史诗
LEGION_WISH_COLOR_2	神话
LEGION_WISH_COLOR_3	远古
LEGION_WISH_DESC12	武将：拥有整卡或者碎片≥%d
LEGION_WISH_DESC13	本周剩余许愿次数：
LEGION_WISH_DESC14	许下愿望
LEGION_WISH_DESC15	暂无武将满足许愿条件
LEGION_WISH_DESC16	确定要赠予
LEGION_WISH_DESC17	以下物品?
LEGION_WISH_DESC18	拥有：
LEGION_WISH_DESC19	%d个
LEGION_WISH_DESC20	奖励：
LEGION_WISH_DESC21	周奖励
LEGION_WISH_DESC22	每周一5:00重置，请及时领取奖励
LEGION_WISH_DESC23	点击选中对应卡片后才能许愿
LEGION_WISH_DESC24	许愿次数不足
LEGION_WISH_DESC25	许愿成功
LEGION_WISH_DESC26	赠送%d个
LEGION_WISH_DESC27	对方的愿望已实现，赠送失败
LEGION_WISH_DESC28	碎片不足
LEGION_WISH_DESC29	赠送次数不足，提升VIP等级可增加赠送次数
LEGION_WISH_DESC30	赠送次数不足
LEGION_WISH_DESC31	赠送碎片成功
LEGION_WISH_DESC32	送给了你
LEGION_WISH_DESC33	受赠记录
LEGION_WISH_DESC34	你所赠送的玩家不存在
LEGION_WISH_DESC35	你所赠送的玩家不存在此许愿
LEGION_WISH_DESC36	碎片不存在
LEGION_WISH_DESC37	玩家已不在军团
LEGION_WISH_DESC38	你所赠送的玩家愿望已经实现
STR_JUNZHU	领主
STR_WUJIANG	武将
STR_DROP	掉落
NEED_MORE_STAR	可用星星不够
UPGRADE_SUCC	升级成功
SKILL_SLOT_NOT_OPEN	技能槽未开启
SKILL_NOT_OPEN	当前技能尚未开放
SKILL_SLOT_CANNOT_UPGRADE	该技能槽未激活，无法强化
SKILL_SLOT_DESC_1	升级成功概率不足100%，是否升级？
NO_SKILL	该宝物没有技能
STR_NEED_VIP	vip等级不足是否充值？
STR_CONFIRM_TOBUY	是否购买
STR_LAST_LOGIN	最后登录
BUY_AND_GET	购买后获得武将
STR_DIAN	点
AUTO_CAN_GET	搜索可获得
FIGHTING_UNLOCK	战胜后搜索可获得
MAYBE_GET	可能掉落
HAD_GET	已经获得
SPECIAL_DROP	特殊掉落
STR_ROLELIST_TITLE	武 将
STR_RESOLVE_ALL	批量分解
STR_EVERYDAT_AWARD	每 日 奖 励
TO_BE_EXPECTED	敬请期待
TITLE_WJSX	武将属性
TITLE_ZBXZ	装备选择
TITLE_XB	军 队
TITLE_TM	天命
TITLE_ZBXX	装备信息
TITLE_WJXZ	武将选择
TITLE_WJSJ	武将升级
TITLE_ZBSX	装备升星
TITLE_ZBCC	装备传承
TITLE_BSXQ	宝石镶嵌
TITLE_JCSX	战斗属性
TITLE_ZDSX	附加属性
TITLE_ZBCJ	拆  解
TITLE_JN	技能
TITLE_YF	缘分
TITLE_TF	天赋
TITLE_PZTS	品质提升
TITLE_ZBJL	部位精炼
ROLE_DESC1	（突破后激活）
ROLE_DESC2	后
ROLE_DESC3	亲，已经满级了
ROLE_DESC4	当前没有装备拿来吞噬
ROLE_DESC5	已经没有武将可以分解了！
ROLE_DESC6	你有%s件装备可以直接传承，花费%s金币，是否直接传承？
ROLE_DESC7	已经是最好的装备了！
ROLE_DESC8	已经是最好的宝石了！
ROLE_DESC9	是否分解高品质武将？ 
ROLE_DESC10	你已经没宝石可装备了！
ROLE_DESC11	羁绊后，武将将无法上阵！是否继续羁绊？
ROLE_DESC12	封 将
ROLE_DESC13	封 将 进 阶
ROLE_DESC14	预览
ROLE_DESC15	再升
ROLE_DESC16	红将
ROLE_DESC17	金将
ROLE_DESC18	没有符合条件的武将
ROLE_DESC19	阶
ROLE_DESC20	下一阶 
ROLE_DESC21	已升至最高阶
ROLE_DESC22	提升至红将技能
ROLE_DESC23	提升至金将技能
