Key	文本内容
text_territoryNameId1_7	A06.宝地
text_territoryNameId1_8	A07.宝地
text_territoryNameId1_9	A08.宝地
text_territoryNameId1_10	A09.宝地
text_territoryNameId1_11	A10.宝地
text_territoryNameId1_12	A11.宝地
text_territoryNameId1_13	A12.宝地
text_territoryNameId1_14	A13.宝地
text_territoryNameId2_1	B.圣地
text_territoryNameId2_2	B01.宝地
text_territoryNameId2_3	B02.宝地
text_territoryNameId2_4	B03.宝地
text_territoryNameId2_5	B04.宝地
text_territoryNameId2_6	B05.宝地
text_territoryNameId2_7	B06.宝地
text_territoryNameId2_8	B07.宝地
text_territoryNameId2_9	B08.宝地
text_territoryNameId2_10	B09.宝地
text_territoryNameId2_11	B10.宝地
text_territoryNameId2_12	B11.宝地
text_territoryNameId2_13	B12.宝地
text_territoryNameId2_14	B13.宝地
text_territoryNameId3_1	C.圣地
text_territoryNameId3_2	C01.宝地
text_territoryNameId3_3	C02.宝地
text_territoryNameId3_4	C03.宝地
text_territoryNameId3_5	C04.宝地
text_territoryNameId3_6	C05.宝地
text_territoryNameId3_7	C06.宝地
text_territoryNameId3_8	C07.宝地
text_territoryNameId3_9	C08.宝地
text_territoryNameId3_10	C09.宝地
text_territoryNameId3_11	C10.宝地
text_territoryNameId3_12	C11.宝地
text_territoryNameId3_13	C12.宝地
text_territoryNameId3_14	C13.宝地
text_territoryNameId4_1	D.圣地
text_territoryNameId4_2	D01.宝地
text_territoryNameId4_3	D02.宝地
text_territoryNameId4_4	D03.宝地
text_territoryNameId4_5	D04.宝地
text_territoryNameId4_6	D05.宝地
text_territoryNameId4_7	D06.宝地
text_territoryNameId4_8	D07.宝地
text_territoryNameId4_9	D08.宝地
text_territoryNameId4_10	D09.宝地
text_territoryNameId4_11	D10.宝地
text_territoryNameId4_12	D11.宝地
text_territoryNameId4_13	D12.宝地
text_territoryNameId4_14	D13.宝地
text_territoryNameId5_1	E.圣地
text_territoryNameId5_2	E01.宝地
text_territoryNameId5_3	E02.宝地
text_territoryNameId5_4	E03.宝地
text_territoryNameId5_5	E04.宝地
text_territoryNameId5_6	E05.宝地
text_territoryNameId5_7	E06.宝地
text_territoryNameId5_8	E07.宝地
text_territoryNameId5_9	E08.宝地
text_territoryNameId5_10	E09.宝地
text_territoryNameId5_11	E10.宝地
text_territoryNameId5_12	E11.宝地
text_territoryNameId5_13	E12.宝地
text_territoryNameId5_14	E13.宝地
text_territoryNameId6_1	F.圣地
text_territoryNameId6_2	F01.宝地
text_territoryNameId6_3	F02.宝地
text_territoryNameId6_4	F03.宝地
text_territoryNameId6_5	F04.宝地
text_territoryNameId6_6	F05.宝地
text_territoryNameId6_7	F06.宝地
text_territoryNameId6_8	F07.宝地
text_territoryNameId6_9	F08.宝地
text_territoryNameId6_10	F09.宝地
text_territoryNameId6_11	F10.宝地
text_territoryNameId6_12	F11.宝地
text_territoryNameId6_13	F12.宝地
text_territoryNameId6_14	F13.宝地
text_territoryNameId7_1	G.圣地
text_territoryNameId7_2	G01.宝地
text_territoryNameId7_3	G02.宝地
text_territoryNameId7_4	G03.宝地
text_territoryNameId7_5	G04.宝地
text_territoryNameId7_6	G05.宝地
text_territoryNameId7_7	G06.宝地
text_territoryNameId7_8	G07.宝地
text_territoryNameId7_9	G08.宝地
text_territoryNameId7_10	G09.宝地
text_territoryNameId7_11	G10.宝地
text_territoryNameId7_12	G11.宝地
text_territoryNameId7_13	G12.宝地
text_territoryNameId7_14	G13.宝地
text_territoryNameId8_1	H.圣地
text_territoryNameId8_2	H01.宝地
text_territoryNameId8_3	H02.宝地
text_territoryNameId8_4	H03.宝地
text_territoryNameId8_5	H04.宝地
text_territoryNameId8_6	H05.宝地
text_territoryNameId8_7	H06.宝地
text_territoryNameId8_8	H07.宝地
text_territoryNameId8_9	H08.宝地
text_territoryNameId8_10	H09.宝地
text_territoryNameId8_11	H10.宝地
text_territoryNameId8_12	H11.宝地
text_territoryNameId8_13	H12.宝地
text_territoryNameId8_14	H13.宝地
text_territoryNameId9_1	I.圣地
text_territoryNameId9_2	I01.宝地
text_territoryNameId9_3	I02.宝地
text_territoryNameId9_4	I03.宝地
text_territoryNameId9_5	I04.宝地
text_territoryNameId9_6	I05.宝地
text_territoryNameId9_7	I06.宝地
text_territoryNameId9_8	I07.宝地
text_territoryNameId9_9	I08.宝地
text_territoryNameId9_10	I09.宝地
text_territoryNameId9_11	I10.宝地
text_territoryNameId9_12	I11.宝地
text_territoryNameId9_13	I12.宝地
text_territoryNameId9_14	I13.宝地
text_territoryNameId10_1	K.圣地
text_territoryNameId10_2	K01.宝地
text_territoryNameId10_3	K02.宝地
text_territoryNameId10_4	K03.宝地
text_territoryNameId10_5	K04.宝地
text_territoryNameId10_6	K05.宝地
text_territoryNameId10_7	K06.宝地
text_territoryNameId10_8	K07.宝地
text_territoryNameId10_9	K08.宝地
text_territoryNameId10_10	K09.宝地
text_territoryNameId10_11	K10.宝地
text_territoryNameId10_12	K11.宝地
text_territoryNameId10_13	K12.宝地
text_territoryNameId10_14	K13.宝地
text_friendRefreshTitle_1	至尊神壕
text_friendRefreshTitle_2	全服战神
text_friendRefreshTitle_3	等级先驱
text_friendRefreshTitle_4	顶级富豪
text_friendRefreshTitle_5	本服战神
text_friendRefreshTitle_6	升级大师
text_friendRefreshTitle_7	大富豪
text_friendRefreshTitle_8	军团主力
text_friendRefreshTitle_9	经验达人
text_friendRefreshTitle_10	强力输出
text_friendRefreshTitle_11	强力守护
text_friendRefreshTitle_12	强力突破
text_friendRefreshTitle_13	陌生人
text_userTypeDesc1	通用货币
text_userName_gold	金币
text_userName_cash	金钻
text_userName_bindcash	蓝钻
text_userName_mixcash	钻石
text_userName_food	体力
text_userName_food_red	红色体力
text_userName_xp	经验
text_userName_hero_exp	经验药水
text_userName_rune_exp	符文精华
text_userName_rune_crystal	符文结晶
text_userName_rune_crystal2	高级符文结晶
text_userName_arena	竞技币
text_userName_active	活跃币
text_userName_soul	魂晶
text_userName_godsoul	远古魂晶
text_userName_ntoken	平凡招募
text_userName_htoken	奢华招募
text_userName_legion	军团币
text_userName_legion_exp	军团经验
text_userName_legion_build	建设度
text_userName_legion_bonfire	篝火经验
text_userName_smelt	陨铁
text_userName_gtoken	英雄刷新令
text_userName_atoken	竞技场门票
text_userName_egg	成就点
text_userName_digging	矿锄
text_userName_love	爱心
text_userName_wine	朗姆酒
text_userName_sky_book	星纹卷轴
text_userName_star	星星印记
text_userName_moon	月亮印记
text_userName_sun	太阳印记
text_userName_salary	王城币
text_userName_team	战队币
text_userName_team_exp	战队经验
text_userName_trial_coin	秘境积分
text_userName_rob	占地凭证
text_userName_legionwar	军功
text_userName_vip_xp	VIP经验
text_userName_wand	魔法棒
text_userName_staying_power	耐力值
text_userName_action_point	行动力
text_userName_rotate_score	幸运积分
text_userName_rotate_ncoin	幸运币
text_userName_rotate_hcoin	高级幸运币
text_userName_fate_coin	命运币
text_userLogName_gold	金币
text_userLogName_cash	金钻
text_userLogName_bindcash	蓝钻
text_userLogName_mixcash	钻石
text_userLogName_food	体力
text_userLogName_food_red	红色体力
text_userLogName_xp	经验
text_userLogName_hero_exp	经验药水
text_userLogName_rune_exp	符文精华
text_userLogName_rune_crystal	符文结晶
text_userLogName_rune_crystal2	高级符文结晶
text_userLogName_arena	竞技币
text_userLogName_active	活跃度
text_userLogName_soul	魂晶
text_userLogName_godsoul	远古魂晶
text_userLogName_ntoken	平凡招募
text_userLogName_htoken	奢华招募
text_userLogName_legion	军团币
text_userLogName_legion_exp	军团经验
text_userLogName_legion_build	建设度
text_userLogName_legion_bonfire	篝火经验
text_userLogName_legionwarscore	魔法积分
text_userLogName_smelt	陨铁
text_userLogName_gtoken	英雄刷新令
text_userLogName_atoken	竞技场门票
text_userLogName_egg	成就点
text_userLogName_digging	矿锄
text_userLogName_love	爱心
text_userLogName_wine	朗姆酒
text_userLogName_sky_book	星纹卷轴
text_userLogName_star	星星印记
text_userLogName_moon	月亮印记
text_userLogName_sun	太阳印记
text_userLogName_salary	王城币
text_userLogName_team	战队币
text_userLogName_team_exp	战队经验
text_userLogName_trial_coin	秘境积分
text_userLogName_rob	占地凭证
text_userLogName_legionwar	军功
text_userLogName_vip_xp	VIP经验
text_userLogName_wand	魔法棒
text_userLogName_staying_power	耐力值
text_userLogName_action_point	行动力
text_userLogName_rotate_score	幸运积分
text_userLogName_rotate_ncoin	幸运币
text_userLogName_rotate_hcoin	高级幸运币
text_userLogName_fate_coin	命运币
text_userDesc_gold	游戏中的普通货币，可以用于购买很多东西。
text_userDesc_cash	极为珍稀的货币，仅能通过充值获得，可购买珍贵道具。
text_userDesc_bindcash	在大多数情况可代替金钻使用的珍贵货币。
text_userDesc_mixcash	钻石，在消耗钻石购买商品时，优先消耗蓝钻，蓝钻不足时将消耗金钻。
text_userDesc_food	关卡冒险时需要消耗体力。
text_userDesc_food_red	噩梦关卡冒险时需要消耗红色体力。
text_userDesc_xp	用于提升领主等级。
text_userDesc_hero_exp	用于提升英雄等级。
text_userDesc_rune_exp	用于符文升级。
text_userDesc_rune_crystal	用于符文商店兑换符文。
text_userDesc_rune_crystal2	用于符文商店兑换高级符文。
text_userDesc_arena	通过竞技场获得，用于竞技商店兑换道具。
text_userDesc_active	通过日常任务获得，可用于活跃度商店兑换道具。
text_userDesc_soul	普通的灵魂结晶，可以在英雄商店兑换英雄。
text_userDesc_godsoul	稀有的灵魂结晶，可以在英雄商店兑换远古英雄。
text_userDesc_ntoken	吹响号角可招募普通的英雄，可在酒馆进行平凡的招募。
text_userDesc_htoken	吹响号角可招募强大的英雄，可在酒馆进行奢华的招募。
text_userDesc_legion	用于军团商店兑换道具。
text_userDesc_legion_exp	用于军团等级提升。
text_userDesc_legion_build	用于军团建设度宝箱领取。
text_userDesc_legion_bonfire	用于军团篝火等级提升。
text_userDesc_legionwarscore	用于军团战购买魔法卡。
text_userDesc_smelt	用于装备商店兑换装备。
text_userDesc_gtoken	用于刷新英雄商店。
text_userDesc_atoken	用于竞技场挑战。
text_userDesc_egg	完成主线任务可获得，可激活成就旗帜。
text_userDesc_digging	用于龙晶矿洞挖矿。
text_userDesc_love	搜集足够爱心，可在酒馆进行奢华招募。
text_userDesc_wine	用于酒馆限时招募兑换。
text_userDesc_sky_book	用于圣物技能升级的神奇卷轴。
text_userDesc_star	普通冒险特定关卡通关凭证，用于领主品阶提升。
text_userDesc_moon	精英冒险特定关卡通关凭证，用于领主品阶提升。
text_userDesc_sun	困难冒险特定关卡通关凭证，用于领主品阶提升。
text_userDesc_salary	用于王城商店兑换道具。
text_userDesc_team	用于战队商店兑换道具。
text_userDesc_team_exp	通过领取战队任务宝箱获得，用于计算战队等级。
text_userDesc_trial_coin	获取足够积分可领取周成就奖励。
text_userDesc_rob	用于村庄占领地块。
text_userDesc_legionwar	通过参与军团战获得，用于装备商店兑换高级装备。
text_userDesc_vip_xp	获取后可提升VIP等级。
text_userDesc_wand	用于酒馆置换英雄时替代钻石消耗。
text_userDesc_staying_power	在领地中与玩家战斗时，将损耗耐力，耐力耗尽将回到己方军团城。
text_userDesc_action_point	在领地中移动时，每移动1格将消耗2点行动力。
text_userDesc_rotate_score	用于幸运商店兑换珍贵道具。
text_userDesc_rotate_ncoin	用于幸运转盘活动抽取奖励。
text_userDesc_rotate_hcoin	用于幸运转盘活动抽取高级奖励。
text_userDesc_fate_coin	用于命运之轮活动抽取奖励。
text_loadingDesc_1	祭坛可获得大量金币
text_loadingDesc_2	酒馆招募，可获得强大的英雄加入您的阵营！
text_loadingDesc_3	挂机收益最多存储24小时，请尽快领取！
text_loadingDesc_4	蓝色及以上装备可以强化！
text_loadingDesc_5	前往冒险，获取上古宝藏，驯服巨龙！
text_loadingDesc_6	切勿忘记前往“大本营”领取挂机收益！
text_loadingDesc_7	15级即可加入军团，开启领地打宝！
text_loadingDesc_8	35级即可加入战队，同队友征战天下！
text_loadingDesc_9	相同的英雄卡牌，可用于英雄升星，切勿分解哦！
text_arenabaseName_1	黄铜
text_arenabaseName_2	白银
text_arenabaseName_3	黄金
text_arenabaseName_4	紫金
text_arenabaseName_5	钻石
text_arenabaseName_6	王者
text_arenaAchievemenDesc1	黄铜或以上竞技场达到前%s名
text_arenaAchievemenDesc2	本服竞技场达到前%s名
text_arenaAchievemenDesc3	黄金或以上竞技场达到前%s名
text_arenaAchievemenDesc4	跨服竞技场达到前%s名
text_arenaAchievemenDesc5	钻石或以上竞技场达到前%s名
text_arenaAchievemenDesc6	王者竞技场达到前%s名
text_dfelementName_1	传送门
text_dfelementName_2	传送门
text_dfelementName_3	石塔
text_dfelementName_4	雕像
text_dfelementName_5	水井
text_dfelementName_6	石碑
text_dfelementName_7	哨塔
text_dfelementName_9	突破石堆
text_dfelementName_10	觉醒石堆
text_dfelementName_11	陨铁堆
text_dfelementName_13	经验药水堆
text_dfelementName_15	金币堆
text_dfelementBtText_1	传送
text_dfelementBtText_2	拾取
text_dfelementBtText_3	尝尝
text_dfelementBtText_4	访问
text_dfelementAffiliationHint_1	个人
text_dfelementAffiliationHint_2	军团
text_dfelementMessage_1	您开启了传送门
text_dfelementMessage_2	您开启了石塔
text_dfelementMessage_3	您开启了雕像
text_dfelementMessage_4	您开启了水井
text_dfelementMessage_5	一束光射向天空，石碑被激活了
text_dfelementMessage_6	远处的迷雾散开了
